GENE PRODUCT DB	GENE PRODUCT ID	GO TERM	GO NAME	GO ASPECT
UniProtKB	O75116	GO:0031644	regulation of nervous system process	P
UniProtKB	O75116	GO:0032723	positive regulation of connective tissue growth factor production	P
UniProtKB	O75116	GO:0032956	regulation of actin cytoskeleton organization	P
UniProtKB	O75116	GO:0035509	negative regulation of myosin-light-chain-phosphatase activity	P
UniProtKB	O75116	GO:0035509	negative regulation of myosin-light-chain-phosphatase activity	P
UniProtKB	O75116	GO:0042752	regulation of circadian rhythm	P
UniProtKB	O75116	GO:0043410	positive regulation of MAPK cascade	P
UniProtKB	O75116	GO:0044788	modulation by host of viral process	P
UniProtKB	O75116	GO:0045019	negative regulation of nitric oxide biosynthetic process	P
UniProtKB	O75116	GO:0045019	negative regulation of nitric oxide biosynthetic process	P
UniProtKB	O75116	GO:0045616	regulation of keratinocyte differentiation	P
UniProtKB	O75116	GO:0048598	embryonic morphogenesis	P
UniProtKB	O75116	GO:0051298	centrosome duplication	P
UniProtKB	O75116	GO:0051492	regulation of stress fiber assembly	P
UniProtKB	O75116	GO:0051496	positive regulation of stress fiber assembly	P
UniProtKB	O75116	GO:0051893	regulation of focal adhesion assembly	P
UniProtKB	O75116	GO:0061157	mRNA destabilization	P
UniProtKB	O75116	GO:0070168	negative regulation of biomineral tissue development	P
UniProtKB	O75116	GO:0071394	cellular response to testosterone stimulus	P
UniProtKB	O75116	GO:0071559	response to transforming growth factor beta	P
UniProtKB	O75116	GO:0071559	response to transforming growth factor beta	P
UniProtKB	O75116	GO:0072659	protein localization to plasma membrane	P
UniProtKB	O75116	GO:0072659	protein localization to plasma membrane	P
UniProtKB	O75116	GO:0090271	positive regulation of fibroblast growth factor production	P
UniProtKB	O75116	GO:0097746	blood vessel diameter maintenance	P
UniProtKB	O75116	GO:0110061	regulation of angiotensin-activated signaling pathway	P
UniProtKB	O75116	GO:0150033	negative regulation of protein localization to lysosome	P
UniProtKB	O75116	GO:1900037	regulation of cellular response to hypoxia	P
UniProtKB	O75116	GO:1901888	regulation of cell junction assembly	P
UniProtKB	O75116	GO:1902004	positive regulation of amyloid-beta formation	P
UniProtKB	O75116	GO:1902966	positive regulation of protein localization to early endosome	P
UniProtKB	O75116	GO:1902993	positive regulation of amyloid precursor protein catabolic process	P
UniProtKB	O75116	GO:1903140	regulation of establishment of endothelial barrier	P
UniProtKB	O75116	GO:1903140	regulation of establishment of endothelial barrier	P
UniProtKB	O75116	GO:1903347	negative regulation of bicellular tight junction assembly	P
UniProtKB	O75116	GO:1905145	cellular response to acetylcholine	P
UniProtKB	O75116	GO:1905205	positive regulation of connective tissue replacement	P
UniProtKB	O75116	GO:1905205	positive regulation of connective tissue replacement	P
UniProtKB	O75116	GO:1990776	response to angiotensin	P
UniProtKB	O75116	GO:2000114	regulation of establishment of cell polarity	P
UniProtKB	O75116	GO:2000145	regulation of cell motility	P
UniProtKB	O75582	GO:0001818	negative regulation of cytokine production	P
UniProtKB	O75582	GO:0006355	regulation of DNA-templated transcription	P
UniProtKB	O75582	GO:0006355	regulation of DNA-templated transcription	P
UniProtKB	O75582	GO:0006355	regulation of DNA-templated transcription	P
UniProtKB	O75582	GO:0006468	protein phosphorylation	P
UniProtKB	O75582	GO:0007411	axon guidance	P
UniProtKB	O75582	GO:0032793	positive regulation of CREB transcription factor activity	P
UniProtKB	O75582	GO:0035556	intracellular signal transduction	P
UniProtKB	O75582	GO:0043687	post-translational protein modification	P
UniProtKB	O75582	GO:0043687	post-translational protein modification	P
UniProtKB	O75582	GO:0045892	negative regulation of DNA-templated transcription	P
UniProtKB	O75582	GO:0045944	positive regulation of transcription by RNA polymerase II	P
UniProtKB	O75582	GO:0051092	positive regulation of NF-kappaB transcription factor activity	P
UniProtKB	O75582	GO:0051092	positive regulation of NF-kappaB transcription factor activity	P
UniProtKB	O75582	GO:0070498	interleukin-1-mediated signaling pathway	P
UniProtKB	O75676	GO:0001818	negative regulation of cytokine production	P
UniProtKB	O75676	GO:0006355	regulation of DNA-templated transcription	P
UniProtKB	O75676	GO:0006355	regulation of DNA-templated transcription	P
UniProtKB	O75676	GO:0006468	protein phosphorylation	P
UniProtKB	O75676	GO:0032793	positive regulation of CREB transcription factor activity	P
UniProtKB	O75676	GO:0035556	intracellular signal transduction	P
UniProtKB	O75676	GO:0043687	post-translational protein modification	P
UniProtKB	O75676	GO:0045944	positive regulation of transcription by RNA polymerase II	P
UniProtKB	O75676	GO:0051092	positive regulation of NF-kappaB transcription factor activity	P
UniProtKB	O75676	GO:0070498	interleukin-1-mediated signaling pathway	P
UniProtKB	O94806	GO:0006468	protein phosphorylation	P
UniProtKB	O94806	GO:0007200	phospholipase C-activating G protein-coupled receptor signaling pathway	P
UniProtKB	O94806	GO:0007205	protein kinase C-activating G protein-coupled receptor signaling pathway	P
UniProtKB	O94806	GO:0030148	sphingolipid biosynthetic process	P
UniProtKB	O94806	GO:0035556	intracellular signal transduction	P
UniProtKB	O95819	GO:0030033	microvillus assembly	P
UniProtKB	O95819	GO:0000165	MAPK cascade	P
UniProtKB	O95819	GO:0001953	negative regulation of cell-matrix adhesion	P
UniProtKB	O95819	GO:0006468	protein phosphorylation	P
UniProtKB	O95819	GO:0030335	positive regulation of cell migration	P
UniProtKB	O95819	GO:0032014	positive regulation of ARF protein signal transduction	P
UniProtKB	O95819	GO:0035332	positive regulation of hippo signaling	P
UniProtKB	O95819	GO:0035556	intracellular signal transduction	P
UniProtKB	O95819	GO:0043066	negative regulation of apoptotic process	P
UniProtKB	O95819	GO:0043408	regulation of MAPK cascade	P
UniProtKB	O95819	GO:0043547	positive regulation of GTPase activity	P
UniProtKB	O95819	GO:0046328	regulation of JNK cascade	P
UniProtKB	O95819	GO:0048812	neuron projection morphogenesis	P
UniProtKB	O95819	GO:0051549	positive regulation of keratinocyte migration	P
UniProtKB	O95819	GO:0051894	positive regulation of focal adhesion assembly	P
UniProtKB	O95819	GO:0120183	positive regulation of focal adhesion disassembly	P
UniProtKB	O96013	GO:0001558	regulation of cell growth	P
UniProtKB	O96013	GO:0006915	apoptotic process	P
UniProtKB	O96013	GO:0007010	cytoskeleton organization	P
UniProtKB	O96013	GO:0007165	signal transduction	P
UniProtKB	O96013	GO:0007165	signal transduction	P
UniProtKB	O96013	GO:0016477	cell migration	P
UniProtKB	O96013	GO:0035556	intracellular signal transduction	P
UniProtKB	O96013	GO:0043408	regulation of MAPK cascade	P
UniProtKB	O96013	GO:0045766	positive regulation of angiogenesis	P
UniProtKB	O96013	GO:2000352	negative regulation of endothelial cell apoptotic process	P
UniProtKB	O96017	GO:0006974	DNA damage response	P
UniProtKB	O96017	GO:0042770	signal transduction in response to DNA damage	P
UniProtKB	O96017	GO:0000077	DNA damage checkpoint signaling	P
UniProtKB	O96017	GO:0000077	DNA damage checkpoint signaling	P
UniProtKB	O96017	GO:0000086	G2/M transition of mitotic cell cycle	P
UniProtKB	O96017	GO:0006302	double-strand break repair	P
UniProtKB	O96017	GO:0006302	double-strand break repair	P
UniProtKB	O96017	GO:0006355	regulation of DNA-templated transcription	P
UniProtKB	O96017	GO:0006468	protein phosphorylation	P
UniProtKB	O96017	GO:0006468	protein phosphorylation	P
UniProtKB	O96017	GO:0006974	DNA damage response	P
UniProtKB	O96017	GO:0006974	DNA damage response	P
UniProtKB	O96017	GO:0006974	DNA damage response	P
UniProtKB	O96017	GO:0006977	DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest	P
UniProtKB	O96017	GO:0008630	intrinsic apoptotic signaling pathway in response to DNA damage	P
UniProtKB	O96017	GO:0008630	intrinsic apoptotic signaling pathway in response to DNA damage	P
UniProtKB	O96017	GO:0008630	intrinsic apoptotic signaling pathway in response to DNA damage	P
UniProtKB	O96017	GO:0030163	protein catabolic process	P
UniProtKB	O96017	GO:0031573	mitotic intra-S DNA damage checkpoint signaling	P
UniProtKB	O96017	GO:0042176	regulation of protein catabolic process	P
UniProtKB	O96017	GO:0042770	signal transduction in response to DNA damage	P
UniProtKB	O96017	GO:0044773	mitotic DNA damage checkpoint signaling	P
UniProtKB	O96017	GO:0045893	positive regulation of DNA-templated transcription	P
UniProtKB	O96017	GO:0046777	protein autophosphorylation	P
UniProtKB	O96017	GO:0046777	protein autophosphorylation	P
UniProtKB	O96017	GO:0050821	protein stabilization	P
UniProtKB	O96017	GO:0050821	protein stabilization	P
UniProtKB	O96017	GO:0090307	mitotic spindle assembly	P
UniProtKB	O96017	GO:0090399	replicative senescence	P
UniProtKB	O96017	GO:1901796	regulation of signal transduction by p53 class mediator	P
UniProtKB	O96017	GO:1901796	regulation of signal transduction by p53 class mediator	P
UniProtKB	O96017	GO:1901796	regulation of signal transduction by p53 class mediator	P
UniProtKB	O96017	GO:2000785	regulation of autophagosome assembly	P
UniProtKB	P00519	GO:0006979	response to oxidative stress	P
UniProtKB	P00519	GO:0007204	positive regulation of cytosolic calcium ion concentration	P
UniProtKB	P00519	GO:0051444	negative regulation of ubiquitin-protein transferase activity	P
UniProtKB	P00519	GO:1900275	negative regulation of phospholipase C activity	P
UniProtKB	P00519	GO:0000278	mitotic cell cycle	P
UniProtKB	P00519	GO:0001934	positive regulation of protein phosphorylation	P
UniProtKB	P00519	GO:0006298	mismatch repair	P
UniProtKB	P00519	GO:0006355	regulation of DNA-templated transcription	P
UniProtKB	P00519	GO:0006974	DNA damage response	P
UniProtKB	P00519	GO:0007173	epidermal growth factor receptor signaling pathway	P
UniProtKB	P00519	GO:0007229	integrin-mediated signaling pathway	P
UniProtKB	P00519	GO:0008630	intrinsic apoptotic signaling pathway in response to DNA damage	P
UniProtKB	P00519	GO:0008630	intrinsic apoptotic signaling pathway in response to DNA damage	P
UniProtKB	P00519	GO:0010506	regulation of autophagy	P
UniProtKB	P00519	GO:0010595	positive regulation of endothelial cell migration	P
UniProtKB	P00519	GO:0018108	peptidyl-tyrosine phosphorylation	P
UniProtKB	P00519	GO:0018108	peptidyl-tyrosine phosphorylation	P
UniProtKB	P00519	GO:0018108	peptidyl-tyrosine phosphorylation	P
UniProtKB	P00519	GO:0018108	peptidyl-tyrosine phosphorylation	P
UniProtKB	P00519	GO:0018108	peptidyl-tyrosine phosphorylation	P
UniProtKB	P00519	GO:0018108	peptidyl-tyrosine phosphorylation	P
UniProtKB	P00519	GO:0018108	peptidyl-tyrosine phosphorylation	P
UniProtKB	P00519	GO:0018108	peptidyl-tyrosine phosphorylation	P
UniProtKB	P00519	GO:0030036	actin cytoskeleton organization	P
UniProtKB	P00519	GO:0030100	regulation of endocytosis	P
UniProtKB	P00519	GO:0030155	regulation of cell adhesion	P
UniProtKB	P00519	GO:0030516	regulation of axon extension	P
UniProtKB	P00519	GO:0031113	regulation of microtubule polymerization	P
UniProtKB	P00519	GO:0032489	regulation of Cdc42 protein signal transduction	P
UniProtKB	P00519	GO:0032956	regulation of actin cytoskeleton organization	P
UniProtKB	P00519	GO:0032956	regulation of actin cytoskeleton organization	P
UniProtKB	P00519	GO:0032956	regulation of actin cytoskeleton organization	P
UniProtKB	P00519	GO:0034599	cellular response to oxidative stress	P
UniProtKB	P00519	GO:0035791	platelet-derived growth factor receptor-beta signaling pathway	P
UniProtKB	P00519	GO:0036211	protein modification process	P
UniProtKB	P00519	GO:0038083	peptidyl-tyrosine autophosphorylation	P
UniProtKB	P00519	GO:0038096	Fc-gamma receptor signaling pathway involved in phagocytosis	P
UniProtKB	P00519	GO:0038096	Fc-gamma receptor signaling pathway involved in phagocytosis	P
UniProtKB	P00519	GO:0038189	neuropilin signaling pathway	P
UniProtKB	P00519	GO:0042770	signal transduction in response to DNA damage	P
UniProtKB	P00519	GO:0042770	signal transduction in response to DNA damage	P
UniProtKB	P00519	GO:0042770	signal transduction in response to DNA damage	P
UniProtKB	P00519	GO:0043065	positive regulation of apoptotic process	P
UniProtKB	P00519	GO:0043065	positive regulation of apoptotic process	P
UniProtKB	P00519	GO:0043542	endothelial cell migration	P
UniProtKB	P00519	GO:0045580	regulation of T cell differentiation	P
UniProtKB	P00519	GO:0045944	positive regulation of transcription by RNA polymerase II	P
UniProtKB	P00519	GO:0046777	protein autophosphorylation	P
UniProtKB	P00519	GO:0050731	positive regulation of peptidyl-tyrosine phosphorylation	P
UniProtKB	P00519	GO:0051353	positive regulation of oxidoreductase activity	P
UniProtKB	P00519	GO:0051444	negative regulation of ubiquitin-protein transferase activity	P
UniProtKB	P00519	GO:0051444	negative regulation of ubiquitin-protein transferase activity	P
UniProtKB	P00519	GO:0051496	positive regulation of stress fiber assembly	P
UniProtKB	P00519	GO:0051726	regulation of cell cycle	P
UniProtKB	P00519	GO:0051882	mitochondrial depolarization	P
UniProtKB	P00519	GO:0051894	positive regulation of focal adhesion assembly	P
UniProtKB	P00519	GO:0070301	cellular response to hydrogen peroxide	P
UniProtKB	P00519	GO:0071103	DNA conformation change	P
UniProtKB	P00519	GO:0071901	negative regulation of protein serine/threonine kinase activity	P
UniProtKB	P00519	GO:1900026	positive regulation of substrate adhesion-dependent cell spreading	P
UniProtKB	P00519	GO:1900272	negative regulation of long-term synaptic potentiation	P
UniProtKB	P00519	GO:1902036	regulation of hematopoietic stem cell differentiation	P
UniProtKB	P00519	GO:1903351	cellular response to dopamine	P
UniProtKB	P00519	GO:1903905	positive regulation of establishment of T cell polarity	P
UniProtKB	P00519	GO:1904518	protein localization to cytoplasmic microtubule plus-end	P
UniProtKB	P00519	GO:1904528	positive regulation of microtubule binding	P
UniProtKB	P00519	GO:1904531	positive regulation of actin filament binding	P
UniProtKB	P00519	GO:1905244	regulation of modification of synaptic structure	P
UniProtKB	P00519	GO:1905244	regulation of modification of synaptic structure	P
UniProtKB	P00519	GO:1990051	activation of protein kinase C activity	P
UniProtKB	P00519	GO:2000042	negative regulation of double-strand break repair via homologous recombination	P
UniProtKB	P00519	GO:2000145	regulation of cell motility	P
UniProtKB	P00519	GO:2000406	positive regulation of T cell migration	P
UniProtKB	P00533	GO:0007166	cell surface receptor signaling pathway	P
UniProtKB	P00533	GO:0007173	epidermal growth factor receptor signaling pathway	P
UniProtKB	P00533	GO:0008284	positive regulation of cell population proliferation	P
UniProtKB	P00533	GO:0001503	ossification	P
UniProtKB	P00533	GO:0001934	positive regulation of protein phosphorylation	P
UniProtKB	P00533	GO:0007165	signal transduction	P
UniProtKB	P00533	GO:0007165	signal transduction	P
UniProtKB	P00533	GO:0007173	epidermal growth factor receptor signaling pathway	P
UniProtKB	P00533	GO:0007173	epidermal growth factor receptor signaling pathway	P
UniProtKB	P00533	GO:0007173	epidermal growth factor receptor signaling pathway	P
UniProtKB	P00533	GO:0007173	epidermal growth factor receptor signaling pathway	P
UniProtKB	P00533	GO:0007173	epidermal growth factor receptor signaling pathway	P
UniProtKB	P00533	GO:0007173	epidermal growth factor receptor signaling pathway	P
UniProtKB	P00533	GO:0007202	activation of phospholipase C activity	P
UniProtKB	P00533	GO:0007611	learning or memory	P
UniProtKB	P00533	GO:0008284	positive regulation of cell population proliferation	P
UniProtKB	P00533	GO:0018108	peptidyl-tyrosine phosphorylation	P
UniProtKB	P00533	GO:0022008	neurogenesis	P
UniProtKB	P00533	GO:0030307	positive regulation of cell growth	P
UniProtKB	P00533	GO:0030335	positive regulation of cell migration	P
UniProtKB	P00533	GO:0030335	positive regulation of cell migration	P
UniProtKB	P00533	GO:0033138	positive regulation of peptidyl-serine phosphorylation	P
UniProtKB	P00533	GO:0034614	cellular response to reactive oxygen species	P
UniProtKB	P00533	GO:0038083	peptidyl-tyrosine autophosphorylation	P
UniProtKB	P00533	GO:0038083	peptidyl-tyrosine autophosphorylation	P
UniProtKB	P00533	GO:0038134	ERBB2-EGFR signaling pathway	P
UniProtKB	P00533	GO:0042059	negative regulation of epidermal growth factor receptor signaling pathway	P
UniProtKB	P00533	GO:0042177	negative regulation of protein catabolic process	P
UniProtKB	P00533	GO:0042327	positive regulation of phosphorylation	P
UniProtKB	P00533	GO:0043066	negative regulation of apoptotic process	P
