"O00141","O00311","O00329","O00418","O00444","O14757","O14920","O14965","O15075","O15111","O15264","O15530","O43293","O43741","O43781","O60285","O60674","O75116","O75582","O75676","O94806","O95819","O96013","O96017","P00519","P00533","P04049","P04626","P04629","P05129","P05771","P06213","P06239","P06241","P06493","P07332","P07333","P07947","P07948","P07949","P08069","P08581","P08631","P08922","P09619","P09769","P10721","P11309","P11362","P11802","P12931","P15056","P15735","P16234","P16591","P17252","P17612","P17948","P19784","P21802","P22455","P22607","P22612","P22694","P23443","P23458","P24723","P24941","P27361","P27448","P28482","P29317","P29323","P29376","P29597","P30291","P30530","P31749","P31751","P34947","P35916","P35968","P36507","P36888","P41240","P41279","P41743","P42336","P42338","P42345","P42679","P42684","P42685","P43403","P43405","P45983","P45984","P48729","P48730","P48736","P49137","P49336","P49674","P49759","P49760","P49840","P49841","P50613","P50750","P51451","P51617","P51812","P51813","P51817","P51955","P51957","P52333","P52564","P53350","P53667","P53778","P53779","P54619","P54646","P54760","P67870","P68400","P78368","P78527","P80192","Q00534","Q00535","Q02156","Q02750","Q02763","Q02779","Q04759","Q04771","Q04912","Q05397","Q05513","Q05655","Q06187","Q06418","Q07912","Q08881","Q12851","Q12866","Q13131","Q13153","Q13177","Q13188","Q13237","Q13464","Q13554","Q13555","Q13557","Q13627","Q13882","Q13976","Q14012","Q14164","Q14289","Q14680","Q15078","Q15118","Q15139","Q15303","Q15418","Q15759","Q16288","Q16512","Q16513","Q16539","Q16566","Q16584","Q16620","Q16644","Q5S007","Q5VT25","Q7KZI7","Q7L7X3","Q86V86","Q8IU85","Q8IW41","Q8N4C8","Q8NE63","Q8TDC3","Q96GD4","Q96KB5","Q96L34","Q96PF2","Q96RG2","Q96RR4","Q96SB4","Q99683","Q9BUB5","Q9BWU1","Q9BXA7","Q9BZL6","Q9H0K1","Q9H2G2","Q9H2X6","Q9H3Y6","Q9H4B4","Q9HAZ1","Q9HBH9","Q9HBY8","Q9HC98","Q9HCP0","Q9NR20","Q9NWZ3","Q9NYL2","Q9P1W9","Q9P289","Q9UBE8","Q9UBF8","Q9UBS0","Q9UEE5","Q9UGI9","Q9UGJ0","Q9UHD2","Q9UM73","Q9UQM7","Q9Y243","Q9Y463","Q9Y478","Q9Y4K4","Q9Y6M4"
0.099914,0.043766,0.013647,0.012199,0.086373,0.129934,0.068207,0.156035,0.075488,0.065978,0.271637,0.08593,0.105619,0.02069,0.132767,0.10917,0.060363,0.053093,0.072105,0.069269,0.088493,0.051762,0.099324,0.086739,0.060736,0.047657,0.055924,0.036508,0.04515,0.069005,0.079028,0.037614,0.083796,0.086499,0.654858,0.073805,0.037028,0.082974,0.087085,0.032953,0.03194,0.04347,0.084389,0.024775,0.036025,0.081944,0.038401,0.088764,0.047173,0.368214,0.081829,0.055662,0.086543,0.038404,0.067177,0.080985,0.124832,0.041486,0.166644,0.048723,0.051487,0.047847,0.119008,0.121987,0.114549,0.062365,0.092672,1,0.256555,0.121634,0.250413,0.052473,0.047166,0.03161,0.058706,0.047048,0.045728,0.093287,0.102455,0.088544,0.037878,0.037585,0.126827,0.033825,0.073215,0.06707,0.093052,0.011403,0.015885,0.008827,0.076938,0.057608,0.096867,0.065602,0.061342,0.198084,0.188715,0.048775,0.039662,0.011634,0.063732,0.193692,0.04231,0.058646,0.067977,0.190608,0.201682,0.396629,0.284974,0.091656,0.05816,0.090497,0.069361,0.116178,0.123325,0.08673,0.046393,0.119748,0.072687,0.086156,0.257545,0.194441,0.019767,0.108771,0.047715,0.022885,0.157043,0.050596,0.00659,0.040194,0.401088,0.573539,0.08992,0.131774,0.03887,0.044136,0.091237,0.035456,0.044287,0.055951,0.086367,0.090565,0.056525,0.042986,0.053416,0.06811,0.088341,0.044493,0.110663,0.128973,0.134838,0.126741,0.071815,0.054002,0.084901,0.094273,0.098852,0.099272,0.099322,0.070525,0.112212,0.060586,0.049089,0.093177,0.017122,0.025471,0.086601,0.046194,0.095154,0.246231,0.034376,0.07384,0.072077,0.253304,0.101853,0.049633,0.052577,0.068277,0.025508,0.03821,0.114488,0.083439,0.102102,0.111417,0.04387,0.05556,0.131983,0.101949,0.148867,0.041856,0.118983,0.108906,0.056203,0.10253,0.054338,0.064586,0.036516,0.195347,0.098632,0.091553,0.084822,0.080698,0.080653,0.08535,0.082611,0.052309,0.052692,0.110636,0.184987,0.047541,0.134073,0.090218,0.053324,0.090991,0.120824,0.197251,0.015623,0.1043,0.095508,0.014579,0.017819,0.048904,0.017409,0.104649,0.105159,0.112457,0.026595,0.090793,0.050283
0.079007,0.037904,0.013887,0.014393,0.056301,0.090912,0.057498,0.083429,0.065709,0.053727,0.380583,0.079758,0.067292,0.022442,0.112271,0.071402,0.049661,0.034771,0.060337,0.050312,0.06134,0.043849,0.061685,0.077176,0.036511,0.0369,0.049486,0.03502,0.035131,0.055246,0.051332,0.025483,0.066435,0.066922,0.242969,0.047779,0.036822,0.065079,0.068881,0.035283,0.023029,0.032186,0.067038,0.017297,0.045455,0.063658,0.045515,0.057825,0.04819,0.19516,0.068199,0.044648,0.074642,0.046206,0.047002,0.054582,0.082326,0.038586,0.138634,0.045491,0.046251,0.047158,0.092797,0.081871,0.079217,0.048324,0.045065,0.256555,1,0.061916,0.844802,0.047367,0.048942,0.024023,0.04212,0.037392,0.031724,0.059026,0.059996,0.062761,0.041171,0.04124,0.070388,0.042274,0.060192,0.057991,0.057005,0.013058,0.012861,0.007421,0.053771,0.03332,0.058443,0.055712,0.050046,0.280924,0.27927,0.045825,0.039423,0.012648,0.066605,0.13291,0.03936,0.069339,0.04414,0.152645,0.178944,0.210478,0.185195,0.066359,0.03869,0.065651,0.040045,0.073651,0.079024,0.069583,0.043673,0.080683,0.073108,0.050574,0.361564,0.27602,0.016945,0.06375,0.044085,0.021557,0.133073,0.033341,0.006905,0.034097,0.215563,0.247223,0.04817,0.068474,0.034396,0.030551,0.054305,0.035243,0.031403,0.035321,0.055329,0.051811,0.046987,0.032136,0.035301,0.048215,0.05336,0.029141,0.064457,0.082963,0.084426,0.073585,0.053608,0.0349,0.054364,0.061533,0.053963,0.072384,0.066031,0.054842,0.090176,0.038823,0.034504,0.060693,0.022446,0.014556,0.063375,0.03079,0.06577,0.406927,0.028747,0.0515,0.050584,0.417302,0.068735,0.031941,0.038096,0.057446,0.02159,0.024827,0.057338,0.057323,0.063839,0.074447,0.052813,0.043553,0.07368,0.055247,0.07693,0.061003,0.061387,0.09896,0.033066,0.062501,0.032055,0.057418,0.039594,0.132569,0.097486,0.063231,0.05122,0.038821,0.064005,0.054448,0.071178,0.062008,0.050248,0.071793,0.109128,0.039232,0.105362,0.079373,0.048219,0.056035,0.088048,0.261606,0.012096,0.078982,0.067514,0.015125,0.014938,0.032729,0.016849,0.056541,0.063365,0.079764,0.018239,0.046531,0.037156
0.116958,0.024213,0.008222,0.011348,0.091974,0.129676,0.061174,0.147913,0.095489,0.063407,0.066627,0.108403,0.12794,0.013968,0.04052,0.175417,0.03911,0.058022,0.080026,0.083037,0.06688,0.036631,0.082063,0.106092,0.04166,0.030622,0.052514,0.028796,0.02271,0.087266,0.089843,0.020314,0.054373,0.060254,0.111187,0.056908,0.020352,0.054716,0.064795,0.025079,0.018193,0.025506,0.057169,0.01355,0.019251,0.05197,0.025918,0.096357,0.035755,0.057075,0.057026,0.053587,0.126794,0.021152,0.057219,0.095005,0.1617,0.019781,0.068845,0.032361,0.030427,0.032318,0.153194,0.153235,0.110498,0.034634,0.111722,0.121634,0.061916,1,0.061761,0.034172,0.033141,0.018868,0.036426,0.030943,0.029233,0.125324,0.130593,0.071054,0.02005,0.01926,0.077965,0.018135,0.079035,0.058447,0.097033,0.008295,0.008789,0.006438,0.066199,0.038984,0.058951,0.051099,0.056286,0.075715,0.082517,0.048501,0.034802,0.008433,0.084323,0.036564,0.034402,0.027192,0.025123,0.047206,0.052466,0.076934,0.072366,0.060305,0.01962,0.092813,0.060619,0.142229,0.101476,0.071384,0.03777,0.062838,0.107086,0.04896,0.07965,0.075161,0.01332,0.200082,0.034266,0.019664,0.066164,0.032088,0.004949,0.037078,0.067105,0.097758,0.100247,0.080016,0.029416,0.037247,0.097563,0.018482,0.026971,0.038513,0.092147,0.093235,0.052143,0.026322,0.032162,0.051835,0.057001,0.024663,0.195744,0.094774,0.096012,0.082604,0.094908,0.063495,0.110666,0.116025,0.126321,0.029213,0.053852,0.096232,0.144146,0.052734,0.031133,0.171536,0.014881,0.014471,0.068828,0.031009,0.09609,0.070513,0.024197,0.076589,0.079264,0.077362,0.118426,0.041016,0.030445,0.090507,0.02096,0.047619,0.540282,0.050462,0.100814,0.146371,0.055322,0.03696,0.039044,0.175926,0.148794,0.039818,0.564287,0.16079,0.067627,0.089301,0.018598,0.041152,0.046643,0.035397,0.165346,0.069157,0.206637,0.051789,0.020298,0.059794,0.103682,0.024724,0.076893,0.117278,0.094638,0.034555,0.039292,0.048667,0.044186,0.118533,0.091537,0.055734,0.012385,0.116713,0.104782,0.01084,0.011599,0.04926,0.016734,0.131463,0.130527,0.033579,0.013493,0.057102,0.034191
0.081166,0.038288,0.014799,0.014699,0.060067,0.089658,0.05179,0.086697,0.063768,0.058161,0.382901,0.081453,0.070631,0.016888,0.107695,0.073699,0.047473,0.035239,0.066223,0.052466,0.06231,0.04478,0.066289,0.077093,0.039375,0.035417,0.047796,0.035765,0.036229,0.055678,0.053183,0.026025,0.068285,0.068771,0.245802,0.050549,0.039516,0.06774,0.073862,0.034544,0.023518,0.032603,0.068029,0.017459,0.046421,0.063289,0.048393,0.057578,0.046788,0.205035,0.070938,0.046321,0.075733,0.049014,0.049766,0.055363,0.083011,0.039954,0.144231,0.045418,0.046881,0.046051,0.094237,0.082546,0.08177,0.048767,0.046023,0.250413,0.844802,0.061761,1,0.04901,0.049369,0.025205,0.042441,0.037399,0.034712,0.062547,0.063541,0.064095,0.043663,0.044019,0.071382,0.043803,0.060063,0.061074,0.058216,0.013335,0.012217,0.007179,0.052257,0.034609,0.060127,0.053713,0.056614,0.290281,0.287148,0.04571,0.040261,0.012917,0.067524,0.12568,0.040196,0.06146,0.045078,0.152253,0.17444,0.219787,0.190685,0.067326,0.037649,0.067415,0.04166,0.076783,0.084066,0.066882,0.043709,0.076355,0.07711,0.050107,0.369247,0.28374,0.018422,0.068509,0.043437,0.020014,0.140915,0.033076,0.007365,0.034822,0.221812,0.237386,0.048829,0.069423,0.034536,0.027984,0.056199,0.032042,0.032865,0.035763,0.056504,0.054435,0.048759,0.034158,0.041856,0.050431,0.053106,0.033243,0.067936,0.079995,0.080062,0.074697,0.056197,0.034545,0.057832,0.065793,0.057332,0.071769,0.065574,0.057167,0.097266,0.040403,0.034294,0.057305,0.017766,0.015345,0.063731,0.034426,0.067906,0.411892,0.027993,0.051937,0.053264,0.43039,0.07252,0.03262,0.03925,0.059678,0.022049,0.024871,0.05712,0.059177,0.063538,0.078084,0.058084,0.044479,0.078047,0.057492,0.078565,0.058406,0.060505,0.100005,0.033768,0.0663,0.031567,0.059995,0.041365,0.116804,0.100601,0.064238,0.04869,0.040804,0.065655,0.055605,0.074262,0.05396,0.054552,0.074271,0.105875,0.038135,0.103227,0.084809,0.049595,0.055559,0.087943,0.272345,0.013765,0.080208,0.068452,0.014538,0.013137,0.03491,0.01647,0.059107,0.066974,0.080669,0.017425,0.049229,0.036071
0.039683,0.012525,0.00768,0.007368,0.033956,0.035116,0.027476,0.042985,0.026804,0.029112,0.039515,0.039486,0.037112,0.011359,0.017912,0.041695,0.061087,0.012681,0.030766,0.026599,0.025507,0.018195,0.036771,0.023549,0.093151,0.085898,0.065216,0.087419,0.098514,0.030669,0.030464,0.076635,0.137487,0.13754,0.049188,0.108553,0.0606,0.136406,0.145306,0.071283,0.078099,0.077282,0.145577,0.05653,0.062632,0.12686,0.063056,0.023619,0.081277,0.036535,0.137913,0.059142,0.039395,0.057521,0.112576,0.029949,0.040411,0.051539,0.012886,0.085307,0.082877,0.083933,0.042373,0.044002,0.043072,0.060142,0.023148,0.052473,0.047367,0.034172,0.04901,1,0.423079,0.091063,0.054705,0.025831,0.08054,0.031666,0.03557,0.021578,0.052563,0.052165,0.03451,0.054181,0.122871,0.029515,0.02407,0.007733,0.007794,0.004604,0.120535,0.089407,0.139671,0.124005,0.109873,0.032038,0.031289,0.018183,0.015809,0.006753,0.0368,0.024989,0.015784,0.013529,0.01423,0.02209,0.022858,0.041789,0.033999,0.13482,0.020835,0.044538,0.107045,0.048235,0.033271,0.037035,0.054555,0.032372,0.035693,0.058776,0.036541,0.031266,0.012548,0.04188,0.389293,0.01297,0.015233,0.012116,0.003999,0.040488,0.037152,0.050777,0.025238,0.03602,0.075499,0.046901,0.026955,0.023467,0.067952,0.098337,0.02198,0.030065,0.116847,0.078533,0.08297,0.117248,0.021298,0.081171,0.045119,0.036581,0.034743,0.050057,0.02423,0.013658,0.033964,0.03536,0.035642,0.010683,0.131382,0.027926,0.047777,0.024776,0.09691,0.031499,0.010793,0.009905,0.026482,0.08926,0.042377,0.033877,0.088144,0.025363,0.024367,0.036851,0.034456,0.047893,0.097894,0.037486,0.013395,0.015991,0.032083,0.021649,0.025175,0.043694,0.021005,0.018402,0.017751,0.02842,0.047078,0.033456,0.033216,0.03954,0.016513,0.023267,0.009708,0.026883,0.011859,0.024192,0.035468,0.028402,0.028382,0.026197,0.013003,0.137581,0.034136,0.013547,0.021346,0.036445,0.049766,0.013784,0.013287,0.057503,0.05727,0.029704,0.063034,0.037497,0.008577,0.043223,0.045204,0.008832,0.011071,0.022337,0.069445,0.040329,0.033816,0.011772,0.012411,0.022016,0.01423
0.040484,0.013793,0.006678,0.007744,0.030461,0.033835,0.029676,0.037042,0.028431,0.028479,0.038995,0.03854,0.042743,0.012357,0.015341,0.036522,0.055061,0.011425,0.028815,0.025206,0.025942,0.01703,0.037117,0.019665,0.092023,0.078784,0.06536,0.078063,0.088537,0.024336,0.02535,0.069954,0.135803,0.133274,0.043303,0.099867,0.055032,0.135919,0.138205,0.065196,0.066333,0.073211,0.138745,0.053506,0.056113,0.120721,0.057588,0.020165,0.07608,0.03252,0.133386,0.056984,0.038537,0.055067,0.107437,0.027303,0.034576,0.05014,0.013347,0.080368,0.075727,0.076961,0.037399,0.03398,0.036664,0.052991,0.025837,0.047166,0.048942,0.033141,0.049369,0.423079,1,0.082429,0.041967,0.019358,0.078763,0.027062,0.032413,0.025332,0.047332,0.04724,0.037077,0.049438,0.116192,0.027355,0.022956,0.007806,0.006079,0.004319,0.110694,0.085294,0.1382,0.118085,0.103334,0.027754,0.027873,0.018794,0.014083,0.005803,0.034005,0.015249,0.014061,0.012775,0.013453,0.017825,0.018306,0.041838,0.030939,0.124457,0.030549,0.035581,0.101351,0.042807,0.034026,0.035277,0.046473,0.042767,0.031286,0.05934,0.035208,0.02714,0.01013,0.036118,0.517632,0.010935,0.015265,0.013098,0.003853,0.04358,0.034495,0.039752,0.027944,0.038266,0.072054,0.04519,0.029651,0.023124,0.063611,0.099803,0.02094,0.034539,0.109413,0.075865,0.07422,0.114831,0.021537,0.0758,0.037298,0.030966,0.032446,0.054061,0.022709,0.011716,0.020087,0.02296,0.022374,0.012183,0.118695,0.024872,0.046337,0.023872,0.093375,0.028297,0.011406,0.009825,0.027255,0.077277,0.035214,0.032025,0.076936,0.024245,0.022164,0.032728,0.033743,0.046942,0.089889,0.037303,0.012438,0.016114,0.032806,0.021604,0.02264,0.042401,0.024556,0.017092,0.018743,0.026129,0.03591,0.032887,0.033071,0.044912,0.012696,0.02266,0.009582,0.022089,0.012787,0.014763,0.038446,0.027957,0.032546,0.026935,0.009989,0.125738,0.030591,0.012792,0.018943,0.034837,0.059367,0.014694,0.011522,0.048548,0.055387,0.022441,0.063338,0.032087,0.007645,0.033158,0.036586,0.009042,0.008434,0.022175,0.061156,0.027414,0.031523,0.013426,0.011959,0.018411,0.013163
0.020644,0.010797,0.006923,0.009195,0.014632,0.025403,0.032525,0.033245,0.024975,0.038722,0.01447,0.022473,0.03766,0.011995,0.024169,0.021515,0.043699,0.008174,0.017494,0.024375,0.019453,0.012626,0.026679,0.025145,0.081335,0.068167,0.045242,0.070258,0.121858,0.021671,0.021203,0.108016,0.102782,0.103588,0.032511,0.112155,0.076057,0.101952,0.106903,0.083872,0.111621,0.073894,0.098409,0.094749,0.062465,0.099438,0.0672,0.014523,0.098057,0.039316,0.103435,0.043183,0.017466,0.067383,0.108238,0.020435,0.023897,0.063555,0.015989,0.096534,0.099729,0.106901,0.026301,0.023917,0.026509,0.040841,0.017909,0.03161,0.024023,0.018868,0.025205,0.091063,0.082429,1,0.040291,0.014649,0.102442,0.016865,0.018636,0.020168,0.064152,0.058922,0.023543,0.068335,0.111388,0.016623,0.016081,0.009722,0.007838,0.004734,0.115636,0.077061,0.111754,0.088321,0.086515,0.013657,0.013404,0.026184,0.0252,0.006938,0.03249,0.026682,0.025159,0.014858,0.015027,0.032074,0.019436,0.024133,0.032246,0.09946,0.017697,0.030961,0.087538,0.020106,0.034209,0.027935,0.03758,0.025022,0.021987,0.029674,0.0151,0.013088,0.011819,0.018564,0.079127,0.015408,0.015121,0.017164,0.004022,0.04237,0.033526,0.030534,0.014728,0.022432,0.069312,0.03859,0.022534,0.015488,0.066826,0.081295,0.013562,0.022468,0.096577,0.097755,0.069191,0.102669,0.025831,0.09445,0.019221,0.031455,0.031327,0.02643,0.017445,0.010905,0.021025,0.024893,0.027373,0.01059,0.116064,0.018834,0.029209,0.021803,0.0765,0.016507,0.013971,0.011383,0.01949,0.066955,0.03007,0.01485,0.092204,0.026994,0.027173,0.016581,0.028631,0.044253,0.116408,0.031798,0.015303,0.009915,0.018899,0.019799,0.014888,0.032958,0.015379,0.011029,0.020286,0.012142,0.030726,0.039255,0.021046,0.019689,0.007926,0.020871,0.012501,0.018984,0.015505,0.026682,0.016052,0.022225,0.011608,0.018752,0.015216,0.112776,0.016385,0.015736,0.021058,0.018938,0.046833,0.018582,0.015715,0.054711,0.041748,0.01604,0.045327,0.020214,0.007699,0.0282,0.038825,0.011659,0.010059,0.022635,0.360833,0.024503,0.018581,0.011924,0.013492,0.017108,0.018033
0.035231,0.010595,0.006414,0.008852,0.023563,0.041857,0.034741,0.039278,0.019687,0.028235,0.029288,0.033731,0.036837,0.011886,0.020175,0.034582,0.257623,0.01751,0.02307,0.024958,0.0197,0.020299,0.038994,0.024049,0.046867,0.052737,0.04418,0.047657,0.058152,0.026822,0.026827,0.039979,0.074523,0.065007,0.045598,0.048811,0.041346,0.061572,0.079666,0.043527,0.039795,0.044035,0.072111,0.028673,0.034984,0.05798,0.045315,0.02236,0.054453,0.034488,0.064724,0.03982,0.030891,0.036998,0.047532,0.030308,0.039908,0.031909,0.033092,0.052194,0.058083,0.053499,0.039347,0.037025,0.035954,0.385583,0.031183,0.058706,0.04212,0.036426,0.042441,0.054705,0.041967,0.040291,1,0.011853,0.040358,0.032504,0.035281,0.030171,0.030247,0.034659,0.034674,0.037435,0.07912,0.018997,0.028107,0.007632,0.006019,0.004804,0.07467,0.044421,0.078659,0.069482,0.073822,0.025426,0.0258,0.020853,0.023115,0.007071,0.026636,0.023768,0.023078,0.015116,0.014758,0.029608,0.031297,0.039126,0.036309,0.064015,0.017141,0.034687,0.060677,0.044035,0.035502,0.035088,0.239278,0.027064,0.040203,0.034183,0.030922,0.024873,0.009779,0.037038,0.042003,0.013148,0.032394,0.015711,0.003689,0.02958,0.038041,0.042576,0.027529,0.035231,0.038297,0.029935,0.039469,0.021626,0.043818,0.058397,0.030042,0.036885,0.054656,0.042348,0.064225,0.048912,0.027742,0.046276,0.036498,0.036258,0.036604,0.041635,0.024215,0.018011,0.023217,0.024704,0.02579,0.015519,0.061866,0.028969,0.037386,0.031833,0.061143,0.045883,0.011294,0.008925,0.019523,0.054906,0.038185,0.029949,0.051205,0.029152,0.031442,0.031184,0.031811,0.035157,0.06201,0.024918,0.010644,0.01388,0.035399,0.029435,0.022987,0.040496,0.017161,0.020017,0.016214,0.029909,0.038591,0.031669,0.036914,0.037077,0.017735,0.039902,0.013014,0.01932,0.011958,0.02301,0.031674,0.020253,0.029356,0.02313,0.010925,0.072418,0.039363,0.014892,0.017209,0.036489,0.041792,0.01797,0.013649,0.04258,0.037933,0.025853,0.055446,0.029771,0.007535,0.035474,0.032314,0.00771,0.007888,0.02704,0.02974,0.027877,0.035426,0.015803,0.011183,0.03088,0.018464
0.047644,0.028458,0.008805,0.011323,0.02583,0.039676,0.031795,0.03782,0.03455,0.033263,0.049668,0.023788,0.045191,0.019491,0.01631,0.040734,0.013739,0.020779,0.030074,0.025833,0.022287,0.020364,0.028158,0.027189,0.015917,0.015544,0.030326,0.017294,0.016918,0.022595,0.029405,0.009779,0.030593,0.032422,0.046838,0.019258,0.016046,0.029777,0.030398,0.014995,0.009038,0.011648,0.024097,0.009571,0.016764,0.024914,0.015313,0.021451,0.01667,0.037877,0.031018,0.027468,0.03162,0.017159,0.016446,0.031348,0.035192,0.012957,0.026301,0.016415,0.017484,0.017172,0.038412,0.034019,0.022554,0.012509,0.030051,0.047048,0.037392,0.030943,0.037399,0.025831,0.019358,0.014649,0.011853,1,0.010932,0.032018,0.034109,0.027613,0.012558,0.011844,0.040045,0.013736,0.021512,0.026774,0.026737,0.007744,0.008264,0.005545,0.024628,0.014863,0.031232,0.018838,0.020092,0.032723,0.035784,0.024537,0.023246,0.007224,0.040671,0.027133,0.023209,0.029119,0.025574,0.0263,0.027909,0.037962,0.035047,0.030958,0.035297,0.031561,0.02183,0.039647,0.041517,0.041101,0.012514,0.028485,0.026982,0.027518,0.04756,0.031359,0.013425,0.039654,0.021445,0.016044,0.027889,0.025223,0.004711,0.015566,0.038437,0.057141,0.031767,0.039987,0.017525,0.021514,0.027508,0.012205,0.010159,0.012744,0.021691,0.026605,0.019776,0.012835,0.012628,0.018503,0.033389,0.011183,0.043128,0.033615,0.034051,0.053755,0.017438,0.019986,0.043463,0.044374,0.045425,0.013484,0.035999,0.024384,0.037327,0.022418,0.013477,0.033984,0.014643,0.013695,0.023327,0.013242,0.035224,0.045464,0.01488,0.024951,0.020015,0.050737,0.034587,0.020684,0.015784,0.033447,0.012654,0.016151,0.030508,0.024149,0.024913,0.044398,0.029448,0.020507,0.023462,0.025763,0.036397,0.038877,0.027118,0.023859,0.011141,0.022902,0.021381,0.020402,0.01956,0.026268,0.023896,0.023759,0.024971,0.020661,0.019563,0.017861,0.038092,0.026141,0.033353,0.045083,0.060723,0.025395,0.022024,0.02148,0.017711,0.025053,0.055695,0.030815,0.010345,0.021795,0.056663,0.011267,0.01242,0.022886,0.008683,0.053646,0.032989,0.016939,0.015353,0.0334,0.024644
0.032735,0.013277,0.007588,0.008581,0.023718,0.026712,0.027851,0.039935,0.017548,0.030241,0.033765,0.03649,0.027408,0.013322,0.022742,0.028301,0.053035,0.012488,0.021679,0.021465,0.014931,0.020521,0.026504,0.017939,0.095446,0.071348,0.040301,0.062639,0.092567,0.029048,0.033084,0.085138,0.106907,0.105673,0.042641,0.101243,0.070191,0.104861,0.10738,0.086263,0.091754,0.093434,0.104735,0.061963,0.066583,0.098903,0.067511,0.015529,0.104333,0.043012,0.108803,0.040881,0.028427,0.06859,0.102687,0.031111,0.033918,0.066836,0.024429,0.102837,0.096991,0.106267,0.034608,0.033273,0.028548,0.045889,0.02476,0.045728,0.031724,0.029233,0.034712,0.08054,0.078763,0.102442,0.040358,0.010932,1,0.03175,0.033799,0.030918,0.063617,0.064649,0.032994,0.065033,0.106019,0.028908,0.023218,0.007651,0.007518,0.005915,0.106484,0.090855,0.118582,0.103705,0.098751,0.022594,0.022997,0.023696,0.021071,0.007583,0.020054,0.025958,0.021037,0.012929,0.011993,0.024094,0.029296,0.032557,0.031066,0.095043,0.019526,0.037896,0.087558,0.030987,0.045778,0.032536,0.047851,0.041254,0.039395,0.049137,0.035648,0.022237,0.010569,0.031152,0.080638,0.014736,0.024686,0.015349,0.004253,0.033722,0.040347,0.039926,0.025297,0.033579,0.086065,0.030856,0.035467,0.021884,0.085809,0.094173,0.021806,0.036036,0.087188,0.338786,0.073655,0.097988,0.016648,0.313498,0.032223,0.032028,0.031926,0.037713,0.026314,0.014534,0.018006,0.018365,0.019914,0.009965,0.096268,0.029496,0.02808,0.014775,0.084586,0.02288,0.01302,0.010895,0.017714,0.0686,0.034937,0.033863,0.074974,0.029665,0.029362,0.03595,0.015549,0.03474,0.099518,0.01947,0.010373,0.013715,0.027886,0.026103,0.017783,0.02853,0.012219,0.020838,0.016419,0.019156,0.041772,0.031945,0.025993,0.030388,0.013341,0.035085,0.016725,0.018503,0.014079,0.025689,0.025659,0.017193,0.025122,0.024656,0.008762,0.113485,0.037196,0.013509,0.017797,0.030047,0.048883,0.015232,0.016839,0.04199,0.039069,0.02209,0.051759,0.027239,0.008464,0.027454,0.031618,0.010035,0.010163,0.014766,0.078188,0.018651,0.033985,0.012228,0.014409,0.019849,0.015374
0.341165,0.031672,0.013338,0.011446,0.093383,0.078756,0.059642,0.156924,0.096235,0.056969,0.071706,0.176737,0.11314,0.016699,0.053854,0.141705,0.034187,0.100617,0.199164,0.200054,0.077842,0.04072,0.096187,0.096516,0.037424,0.025496,0.056608,0.021349,0.031955,0.236375,0.269848,0.026883,0.040524,0.042502,0.084163,0.0407,0.025919,0.039074,0.041464,0.030146,0.02428,0.02844,0.039741,0.012085,0.026864,0.032409,0.024517,0.063018,0.037484,0.063429,0.040175,0.052603,0.106641,0.028711,0.039395,0.259524,0.307093,0.029597,0.05735,0.036897,0.035988,0.038324,0.294821,0.30596,0.279237,0.034109,0.269278,0.093287,0.059026,0.125324,0.062547,0.031666,0.027062,0.016865,0.032504,0.032018,0.03175,1,0.830945,0.176615,0.027518,0.026801,0.094817,0.024539,0.061307,0.046838,0.268994,0.011538,0.0111,0.007075,0.049812,0.037746,0.048581,0.041999,0.03946,0.05986,0.057593,0.031546,0.03441,0.009877,0.097516,0.030052,0.035627,0.039305,0.031356,0.047975,0.050733,0.090666,0.052007,0.037941,0.021931,0.224074,0.044974,0.279298,0.077309,0.088309,0.044507,0.068916,0.122493,0.049357,0.072857,0.052149,0.01449,0.138802,0.029627,0.016739,0.054671,0.032406,0.005288,0.044674,0.067821,0.078341,0.255067,0.096896,0.028605,0.048704,0.232249,0.028483,0.02362,0.032278,0.26133,0.231543,0.050559,0.037668,0.031986,0.052568,0.069374,0.029311,0.140928,0.104938,0.103147,0.08774,0.150576,0.105799,0.100744,0.112758,0.120746,0.048436,0.055127,0.17479,0.169658,0.039858,0.034027,0.120414,0.013884,0.014937,0.079714,0.023219,0.224801,0.064176,0.023039,0.222695,0.222376,0.076668,0.128308,0.054096,0.033662,0.107209,0.015609,0.095689,0.123399,0.048725,0.085571,0.176013,0.06302,0.040373,0.046058,0.113392,0.175065,0.042353,0.12457,0.135056,0.053209,0.090145,0.023604,0.046742,0.048256,0.029094,0.129437,0.079734,0.10105,0.055586,0.035285,0.043067,0.112869,0.032026,0.0716,0.347262,0.099803,0.038008,0.043144,0.055136,0.047781,0.081722,0.120122,0.052282,0.015269,0.28465,0.106437,0.012579,0.013566,0.038238,0.016802,0.120772,0.817542,0.051664,0.016636,0.060934,0.04418
