From src:'2'	To src:'22'
DB11968	59568713
DB09254	29083
DB01826	76008
DB14902	11963742
DB12049	53307207
DB15028	44633765
DB02544	445992
DB06202	216416
DB04752	52946593
DB07119	6102690
DB03416	3382778
DB13422	25495
DB15099	9907331
DB07862	1881
DB05938	9901946
DB13796	84746
DB18213	9796304
DB01906	135460974
DB13557	6762
DB17560	118045847
DB15385	68488178
DB03090	131704229
DB04372	5288075
DB02396	12219
DB14822	25195495
DB13501	2313
DB08571	446366
DB04520	119404
DB01050	3672
DB07628	654376
DB08274	54708746
DB08247	9547890
DB07226	24778473
DB00536	3520
DB03043	15480321
DB13971	23990
DB03637	448503
DB12377	121301826
DB12377	44129647
DB03780	135403814
DB13204	10921747
DB15232	71577426
DB02827	446871
DB12450	4947
DB08901	24826799
DB00952	4440
DB11602	4327536
DB13086	44178354
DB00469	54677971
DB08957	3609
DB08865	11626560
DB14668	5805243
DB03744	445459
DB03777	2396
DB12380	46940575
DB01576	5826
DB00242	20279
DB06966	4369426
DB18707	16005981
DB16828	24964624
DB18011	132232205
DB00736	9568614
DB09400	66254
DB13882	7151
DB05608	5327686
DB00800	3341
DB01238	60795
DB14482	54685048
DB14482	23667548
DB00278	92722
DB03544	3082729
DB18112	141401321
DB03577	447336
DB05475	6992140
DB00190	28082766
DB00190	34359
DB00676	2345
DB08996	94280
DB02416	17754151
DB15589	31211
DB09371	6231
DB13049	10000860
DB01776	342
DB14026	5443
DB11556	56032
DB03907	4369234
DB11797	14017587
DB17115	122444668
DB02664	20479
DB00143	25246407
DB00143	124886
DB17760	9851116
DB11932	15664
DB08631	12606920
DB03241	5288719
DB02301	135403830
DB13757	72014
DB13596	10239
DB02045	8060
DB01165	4583
DB01165	3288597
DB13701	65437
DB02357	3080923
DB01991	449223
DB00610	5906
DB07066	15991547
DB02470	449154
DB15133	25171648
DB08771	135566336
DB04720	5326977
DB09215	65679
DB03951	440996
DB04348	6675
DB06800	16089915
DB17876	132051080
DB16117	57383391
DB07326	23658582
DB08347	46937143
DB08374	4369560
DB13661	6093
DB06736	71771
DB12244	11498153
DB13304	6235
DB12280	24825740
DB14978	124220556
DB02118	448940
DB02704	449129
DB02919	447229
DB00895	45266800
DB16030	71523377
DB08499	24883488
DB09059	5311010
DB12833	91273
DB08055	44563262
DB09495	51040
DB17048	10205
DB00342	5405
DB06190	9887812
DB13623	9862937
DB08515	11840981
DB07107	6914613
DB14508	10197702
DB14508	59185094
DB06143	9679
DB07512	16750123
DB07052	10041129
DB18313	444539
DB11403	6918632
DB02296	31260
DB02698	4310
DB09073	5330286
DB04272	19782904
DB04272	311
DB04272	88113319
DB01860	65562
DB04689	6102812
DB06610	102284999
DB06610	16131445
DB06610	73952242
DB07151	135908253
DB07897	4634038
DB16186	135564925
DB11562	10237
DB18075	137355584
DB07681	3383616
DB18484	54671408
DB02974	448632
DB16656	16739650
DB14708	31388
DB02947	447864
DB03005	5289508
DB03341	446811
DB02201	9084
DB04159	6857734
DB04159	102515267
DB07712	11149479
DB14683	71587328
DB12741	57413968
DB16948	9963963
DB12625	25022354
DB02257	4354
DB08319	441161
DB04248	448924
DB09315	66376
DB17930	15872156
DB04646	34474
DB11762	11347535
DB07856	16122633
DB16881	44247568
DB13835	65709
DB06952	16122570
DB17171	138497449
DB03629	3253681
DB06536	208901
DB01338	50192
DB18493	10219615
DB04173	439553
DB02839	1491
DB16702	3326
DB00966	65999
DB11985	51001696
DB00378	9051
DB02504	3711
DB08160	5288721
DB12009	9832687
DB08715	448138
DB14942	72188743
DB06469	9932888
DB01946	2403
DB08014	449026
DB15976	65450
DB08554	6852189
DB04175	446916
DB01658	5180212
DB00758	60606
DB03698	49867291
DB08713	1498
DB03296	448469
DB18634	118705616
DB18634	53314964
DB18634	91898617
DB18634	16132300
DB07431	45273683
DB11642	9948102
DB18073	44570304
DB08941	11779629
DB13277	6237
DB15791	11433918
DB13244	65526
DB13244	42552846
DB07020	22479942
DB03003	444104
DB12661	5639
DB08207	23722944
DB05289	92337
DB00202	5314
DB08251	5288878
DB13954	9403
DB12623	18376177
DB11994	26248
DB03704	79034
DB09313	3742
DB13280	129721788
DB13280	21584777
DB14060	4553
DB03919	448166
DB05732	129632725
DB05732	10313457
DB05246	6476
DB03839	6919035
DB03839	71098
DB04566	135398640
DB06145	5289394
DB02629	445306
DB18315	134304734
DB11678	9882105
DB05956	72941990
DB11405	6450531
DB13009	25429
DB15830	441893
DB09484	66524099
DB09484	24266
DB04439	447014
DB09075	10280735
DB05532	507806
DB06302	25181472
DB08079	24864821
DB03504	448970
DB00884	5245
DB00884	44400168
DB11738	68712
DB03201	92851
DB03201	6419721
DB02341	46936357
DB02005	5289089
DB06920	11634458
DB08754	9994897
DB01989	16741116
DB08428	13949633
DB03947	644111
DB11210	9837124
DB01362	3730
DB01188	2749
DB03974	9085
DB01297	4883
DB04308	89853
DB04308	25200582
DB15652	52918888
DB08053	24905153
DB07260	44129620
DB17312	135391001
DB00558	60855
DB15294	16750271
DB03257	449201
DB13625	36976
DB08513	24871491
DB13741	17477
DB11804	16007088
DB01733	444348
DB08141	24864082
DB00633	5311068
DB12695	16741
DB08889	11556711
DB05686	3089902
DB15110	49792852
DB00485	18381
DB11466	59757
DB05288	111332
DB05197	5282219
DB13154	4684
DB00355	5742832
DB00355	135398736
DB01034	5282054
DB01673	5496796
DB08042	24941243
DB15643	98888
DB07416	448271
DB04505	448971
DB00773	36462
DB03918	135509079
DB07301	6854
DB18058	68512023
DB01146	3103
DB07045	25195347
DB12760	9810927
DB18518	5282340
DB07487	5287837
DB12434	16401639
DB04975	9955116
DB12115	44517831
DB07664	5330812
DB15982	137528262
DB15690	10869981
DB01659	17754134
DB16864	1732
DB11183	21223
DB16406	118628567
DB03360	66141
DB03699	92133
DB14624	3085201
DB07470	24178121
DB13212	4766
DB11614	133017
DB07357	448295
DB02066	446659
DB13693	20055036
DB18104	124083048
DB09425	131704319
DB09425	76967078
DB01841	5288437
DB01988	4369379
DB03174	490
DB02862	5288604
DB08429	42608447
DB00825	16666
DB03147	643975
DB00903	3278
DB01189	42113
DB11335	54693473
DB07396	12148754
DB00559	104865
DB13113	46911863
DB08846	5281855
DB01533	6833
DB07827	10224181
DB15565	64766
DB13467	656630
DB13684	3033988
DB11282	4284
DB06945	9933197
DB02628	4369343
DB02226	5289507
DB11679	44480399
DB13008	66237
DB04438	6505368
DB14867	86677874
DB14955	46198579
DB13640	94320
DB08078	6603901
DB11739	15981397
DB06255	139118495
DB06255	3699
DB00573	3342
DB16627	9935639
DB04705	65094
DB13115	60151560
DB01535	62156
DB14509	516884
DB14509	11125
DB07907	6995013
DB00314	3000502
DB00314	135483770
DB17757	126715974
DB07241	135908254
DB16071	9903330
DB06943	9861547
DB13760	66753191
DB13434	51755
DB04004	135445363
DB12212	114905
DB02699	5289090
DB02360	446833
DB04286	441481
DB03066	61503
DB04688	104904
DB07951	446620
DB16172	49840582
DB00575	2803
DB06253	9840368
DB04703	10621
DB17882	219042
DB13695	6067
DB15224	45259014
DB04217	175496
DB00823	9270
DB00905	5311027
DB01227	15130
DB14979	90479372
DB02119	135398568
DB00861	3059
DB07577	93114
DB08498	46937155
DB02918	5723
DB06711	4436
DB07544	6914573
DB14178	7347
DB06990	11987861
DB12154	53380437
DB17049	159516
DB09461	166973
DB06682	9884642
DB07637	6921748
DB07637	67532
DB07043	25023707
DB03226	6409
DB00494	5281081
DB16273	4602
DB06152	4567
DB03628	447534
DB01339	39765
DB12113	11547499
DB12467	72942015
DB02838	440046
DB07780	445713
DB08960	3604
DB07744	5497171
DB09104	73981
DB09104	14791
DB11185	19988
DB00166	6112
DB00379	4178
DB12008	46700756
DB06468	151172
DB16837	2264
DB12640	46208720
DB14914	70957463
DB02147	3393379
DB15763	76960246
DB02174	6992096
DB02174	145815
DB03862	449101
DB09230	65948
DB01735	5287866
DB01735	439771
DB16259	52947354
DB11924	3058739
DB01408	54766
DB00635	5865
DB12693	5074
DB04158	135509074
DB00483	6172
DB17796	77843968
DB17557	71113742
DB16148	6917049
DB16949	124037379
DB00353	8226
DB04462	1694
DB01675	165390
DB08318	25271557
DB07090	40636608
DB15645	161557
DB04503	445505
DB00775	40466968
DB00775	60947
DB01067	3478
DB07629	24752832
DB05874	42609702
DB05874	10373834
DB05874	139600273
DB13171	5283468
DB00007	657181
DB08530	4747357
DB08530	4747355
DB15324	46207731
DB08101	25129137
DB00152	1130
DB06494	3038517
DB01327	33255
DB11844	491941
DB04317	367584
DB11877	57336276
DB16015	10279357
DB11880	107805
DB13072	59239165
DB00468	3034034
DB14669	107782
DB05265	65781
DB08891	6918881
DB08891	44602
DB08157	16122582
DB04545	447607
DB11233	101599
DB12526	10372836
DB06166	44224276
DB01582	5327
DB00511	5284512
DB16829	5280896
DB00214	51371498
DB00214	41781
DB06635	5496659
DB15098	11644726
DB03712	447524
DB05939	11159621
DB04456	545
DB07341	46937064
DB07005	46937043
DB01896	92269
DB04386	46936963
DB16446	66714983
DB02260	1755
DB12312	9885653
DB06775	121396
DB03856	6992039
DB13930	11719003
DB00943	24066
DB05025	208924
DB09330	71496458
DB03107	239
DB03107	4755801
DB01092	439501
DB13810	3037918
DB06314	24779724
DB03052	53001
DB11132	24261
DB04497	131704284
DB15933	2817
DB06575	135544014
DB00253	247839
DB01965	448381
DB01191	66265
DB01857	152441
DB11420	8089
DB03897	10394
DB04349	439846
DB08730	5326869
DB06905	14205264
DB08464	11373270
DB03326	135678081
DB02020	2120
DB06823	5483
DB13876	44571
DB04663	5494415
DB17304	164486
DB08806	5105
DB02431	6176
DB08687	6914666
DB14205	104729
DB01239	667467
DB00279	7048703
DB00279	5920
DB14476	2116
DB08670	6914648
DB04745	6038
DB00682	54678486
DB00990	60198
DB01611	3652
DB12492	9331
DB00711	3052
DB15588	64945
DB18036	137321955
DB13600	40585
DB13048	9675990
DB13048	135421197
DB06861	6323178
DB01782	8515
DB06903	46937034
DB02712	337359
DB04044	657140
DB06825	25074470
DB15442	68029831
DB14786	91801207
DB07201	46937059
DB07974	6540268
DB08437	439530
DB01472	31721
DB04665	323
DB15269	59534386
DB07947	5327109
DB08926	66451
DB00120	6925665
DB00120	6140
DB14549	11240419
DB04743	4495
DB12930	9417
DB02856	7752
DB00432	6256
DB07257	11602832
DB16514	154699467
DB16054	118467751
DB13312	5362116
DB13312	40466929
DB04080	75791
DB03260	16402
DB00945	2244
DB07839	6420159
DB04790	5326924
DB04911	16136912
DB04911	101991076
DB01921	445614
DB05458	178052
DB05724	76321093
DB05724	90488812
DB05724	91898634
DB13526	8285
DB00255	448537
DB06573	9913881
DB04136	17754066
DB01963	65389
DB14717	20317278
DB07504	445957
DB12072	5329099
DB14096	76967405
DB06485	9840777
DB17277	16156006
DB17277	101459997
DB04590	6852220
DB06633	108018
DB09180	62380
DB14001	20353
DB02326	6323374
DB11382	8480
DB11168	13388558
DB11168	11162669
DB11969	51042438
DB12876	24823649
DB07003	24894153
DB03020	5287958
DB03020	444215
DB04831	38409
DB11452	3050408
DB12048	68289010
DB13726	5324
DB05524	6445562
DB14102	110973
DB07919	5280953
DB09144	20058
DB09177	62300
DB15029	52913813
DB14057	3000706
DB14517	64655
DB14517	16693906
DB07118	5280567
DB07704	135476766
DB16898	44472568
DB02512	189150
DB02107	642324
DB12810	11845944
DB16013	25086585
DB02151	444719
DB05263	16394575
DB02897	186
DB04209	2993
DB04543	135460962
DB11235	5457
DB16909	219018
DB07296	54682555
DB16108	9952773
DB07698	6419789
DB12515	72402
DB08954	3689
DB01789	5287612
DB12055	56842109
DB07330	9925908
DB03774	5288620
DB15576	8365
DB13251	4581
DB03747	5289024
DB12499	11750009
DB08833	387316
DB01546	8367
DB11291	94310
DB14488	23616740
DB00272	7741
DB18118	91667580
DB00689	19150
DB08244	6102824
DB01232	441243
DB03073	98487
DB13941	122262
DB16026	129628949
DB03634	5288155
DB13207	139248613
DB13207	165268
DB12347	11844916
DB18003	129226407
DB11583	31203
DB02824	445062
DB15050	135398721
DB04342	5488645
DB18296	81689736
DB13713	65600
DB08541	135440050
DB05812	132971
DB04105	347402
DB02313	5287636
DB11938	24794466
DB11594	3149
DB15906	6326
DB01455	9900246
DB03059	92153
DB03495	449165
DB01099	3366
DB13554	4249
DB02354	445756
DB11093	129679860
DB11093	4548420
DB11093	13136
DB11093	91886343
DB16266	9937291
DB08741	10247560
DB13513	20737
DB01133	60937
DB14828	49846599
DB12319	2333
DB15991	92829
DB15991	6994980
DB11818	11340891
DB04378	446917
DB13053	9823886
DB03904	1176
DB11794	59472121
DB05932	11661758
DB03719	6604901
DB00173	190
DB02484	447253
DB05016	11219835
DB07868	448727
DB13428	18377
DB13754	6257
DB02075	135509110
DB00248	54746
DB00646	11286230
DB00646	91820523
DB16822	56645576
DB01589	4999
DB08009	5329103
DB12715	11687907
DB05087	6918305
DB12160	656604
DB11475	5280440
DB01746	439524
DB01746	6950207
DB14662	23724908
DB02493	446561
DB15238	90445883
DB11206	135487856
DB00958	10339178
DB15636	133083018
DB00159	446284
DB03315	135398727
DB11783	40466903
DB11783	5464343
DB07622	5288018
DB07180	11840911
DB12713	24831714
DB09003	2793
DB04202	3764
DB11473	5853
DB15356	11215055
DB02495	135415618
DB12554	4031
DB08915	10274777
DB01268	5329102
DB03313	65536
DB09118	5311454
DB11785	6918612
DB00766	5280980
DB06816	11980903
DB06816	5281035
DB06816	22526
DB02059	447048
DB07144	44144380
DB14578	168050
DB04758	5326883
DB06887	5327152
DB13499	57514697
DB13499	656575
DB04424	5497056
DB17670	15942270
DB01414	91562
DB07912	4369424
DB08623	46937164
DB07036	16758226
DB13515	22267
DB01135	60169
DB14109	158637
DB15163	59534142
DB02747	5288637
DB12251	70882
DB13055	77050711
DB02774	10442
DB11459	9578507
DB08661	25147495
DB12888	25109292
DB13374	15376
DB11962	23582824
DB13347	6719
DB12207	71492799
DB15121	56639723
DB14899	86764100
DB03824	5288606
DB00175	54687
DB11389	43231
DB05490	10229498
DB16320	89792952
DB08304	44129630
DB09296	54767916
DB06870	6857686
DB12941	67171867
DB09201	2750
DB13160	204163
DB04018	445319
DB01028	4116
DB12079	5282182
DB02547	135398578
DB02574	131704208
DB00308	60753
DB13715	3074
DB04103	4469987
DB05968	11455973
DB16772	5281691
DB02315	135398570
DB05169	135398495
DB01453	62278
DB06691	4992
DB17101	114999
DB03493	135445750
DB11346	5357696
DB07832	23644582
DB09257	54679224
DB13319	6446788
DB12513	71811910
DB04884	71353
DB06936	25113617
DB01394	6167
DB16850	5517
DB14638	19529
DB08835	210320
DB03354	657043
DB00439	446156
DB03440	151008
DB14542	441407
DB03484	5459861
DB03484	49791955
DB01479	242493
DB12754	30165
DB03075	447781
DB12428	56649347
DB02271	449362
DB07650	79541
DB02904	17753872
DB04840	2966
DB15449	53340426
DB03667	445302
DB11585	9848888
DB00566	2724354
DB18005	122655154
DB02719	447771
DB11732	11610526
DB07425	9862248
DB13865	21022
DB08086	46937122
DB01506	31862
DB13957	25229652
DB03707	347590
DB12351	91617599
DB18043	23837
DB08971	9053
DB04920	153994
DB11672	969516
DB01910	65482
DB00691	91270
DB00691	40466988
DB13247	51712
DB03751	443210
DB12307	42642645
DB13274	3037206
DB01791	154575
DB05642	6918194
DB08204	448781
DB00552	439693
DB08501	295941
DB01081	13505
DB18090	141649565
DB00427	5282443
DB15658	70754
DB00936	118212070
DB00936	338
DB13571	5282200
DB08130	25023709
DB04302	135403829
DB05983	400769
DB12126	439201
DB01182	4932
DB02869	54560057
DB01976	11885
DB08422	23586040
DB08017	127504
DB15946	50259
DB03213	2280
DB08557	24812721
DB04145	7510
DB08796	22425
DB01294	53629521
DB03980	5172
DB03692	17754154
DB08701	4177750
DB07885	3000493
DB00752	5530
DB13219	36109
DB01652	168718
DB02400	4470790
DB12863	107706
DB15297	59543597
DB03254	69590
DB13771	76957760
DB16060	57770545
DB15188	57341282
DB02371	6992013
DB02371	81831
DB15362	118574930
DB00816	4086
DB12821	9638
DB06766	19371515
DB08596	25147494
DB08757	4697633
DB03977	440121
DB03977	6992003
DB13631	71798
DB03944	446286
DB09487	3738
DB01706	5287744
DB05738	9842252
DB13996	517043
DB13996	8896
DB03112	446904
DB01283	151166
DB08049	5413034
DB00208	5472
DB11956	24800541
DB01830	445561
DB03507	4470566
DB00606	2910
DB00887	2471
DB03551	5288068
DB00870	5359
DB05678	53497429
DB08882	10096344
DB02215	774282
DB03011	131704226
DB09357	131204
DB11246	10692
DB11246	131854750
DB11246	91746205
DB01591	154059
DB11648	46843057
DB05562	11430856
DB12571	40486337
DB12571	10157465
DB12571	9800765
DB04242	3702506
DB04242	135
DB11768	9299
DB04469	656965
DB16942	641115
DB07894	5288544
DB05403	133005
DB07718	979
DB07104	22692237
DB02213	445328
DB04952	73425378
DB13126	73388393
DB14702	4148882
DB16252	86292849
DB03869	445736
DB14948	49792850
DB02707	448673
DB13351	4839
DB07230	10286462
DB00520	16119814
DB07883	446476
DB14149	76966745
DB00372	5440
DB17078	16041426
DB12865	71511839
DB12957	515328
DB06248	60096302
DB06248	135564996
DB06248	9915203
DB14881	66553195
DB14656	2724
DB09090	40704
DB12901	50312
DB08450	9998128
DB16114	54682040
DB08377	446756
DB01332	6533629
DB08344	23644580
DB06159	472335
DB16683	127766
DB13307	5284613
DB02751	3946848
DB02751	763
DB06958	135431463
DB12247	51039095
DB16153	86345880
DB06272	12019456
DB00720	146015374
DB00720	25419
DB06689	51371306
DB06689	5282489
DB17042	4713
DB00348	115355
DB12996	5281800
DB14186	5315892
DB04610	135509072
DB09241	6099
DB01620	4761
DB14972	4096
DB02112	448062
DB17141	89884852
DB15338	9951059
DB02551	447731
DB02011	124992
DB03215	447989
DB04143	444150
DB14030	121596705
DB03400	73927
DB07423	9824562
DB12771	82755
DB13863	84951
DB02254	4631605
DB02980	6858204
DB04278	5496715
DB04190	444974
DB04676	121945
DB04676	40427317
DB12219	76958276
DB11411	72734332
DB07058	25181321
DB18301	134397000
DB11127	18762062
DB11127	1091
DB04800	5327154
DB12631	9811551
DB02977	5289442
DB07518	5496779
DB04736	163626
DB03371	131704241
DB07461	5287789
DB13821	65755
DB14502	24203
DB14502	21924748
DB14502	58592228
DB07547	9543494
DB08526	5289332
DB07574	5287955
DB12002	24955007
DB17079	86298636
DB11365	5199
DB06249	179337
DB02832	11968291
DB00456	6024
DB15227	54755438
DB12101	67335295
DB04214	378
DB03622	446505
DB06959	11840906
DB01224	5002
DB07315	24883477
DB01521	68947
DB04051	16757
DB04511	448581
DB11769	49836093
DB04468	449459
DB17053	5186
DB08312	398148
DB00545	4991
DB16142	42725
DB04152	5288598
DB07719	5327155
DB02650	6407
DB00317	123631
DB17754	68234908
DB01563	2707
DB07271	10024590
DB04007	2429
DB16041	42600375
DB06973	6623
DB16305	25022340
DB03868	439351
DB15535	6432712
DB15535	62652
DB13437	4041
DB04711	3739
DB16290	184644
DB09326	119432
DB01645	5280961
DB01721	446636
DB04279	36
DB15675	124081876
DB00745	4236
DB00621	5878
DB04682	14123494
DB12218	25227436
DB01064	3779
DB02180	11966124
DB02177	448317
DB07059	6914627
DB00663	16490
DB14917	121596701
DB11927	135431100
DB07519	16040323
DB11436	6436061
DB15408	24748573
DB07495	4369536
DB01763	5289437
DB01763	131704180
DB06217	9930049
DB07747	9549217
DB08726	55717
DB03330	17753999
DB02036	448475
DB16953	9844677
DB00349	2789
DB08492	10308106
DB05185	9930827
DB02912	92753
DB06703	12041444
DB06703	70678987
DB04253	89105
DB09512	6433516
DB16834	135151360
DB12670	11948288
DB12687	46241268
DB12806	17747460
DB07634	101369
DB07073	622262
DB16243	72792692
DB00497	5284603
DB15339	1576
DB09151	15950376
DB14071	114743
DB18020	139331475
DB12464	10452732
DB12730	9810929
DB16955	56654642
DB16867	493591
DB07440	324690
DB06705	11672461
DB15659	825790
DB08930	54726191
DB14627	8269
DB04255	445305
DB11617	86289437
DB11617	451415
DB00136	5280453
DB07354	5287652
DB07075	135525556
DB00911	5479
DB01690	165381
DB01176	6726
DB01369	5388937
DB01982	657117
DB02868	157684
DB07484	44176354
DB12926	5489638
DB15146	138059665
DB00790	107807
DB00790	40466996
DB03650	135406167
DB13157	23668827
DB08072	23653530
DB06309	44182295
DB00080	21585658
DB00080	101589918
DB01643	9700
DB01037	26757
DB15673	133082658
DB00743	131704172
DB00743	56840960
DB00743	9852779
DB00743	18177388
DB00743	105124
DB00743	131700865
DB15034	71509318
DB11197	145994605
DB11197	76970943
DB11851	11387605
DB13002	11238512
DB04432	4470378
DB02622	444764
DB11288	64685
DB00665	4493
DB11686	6445539
DB13530	71698
DB11807	12358972
DB01110	4189
DB08171	543502
DB04120	9958
DB14491	6433164
DB03832	449186
DB05804	12594
DB01765	447682
DB13101	15985904
DB03912	115254
DB17499	132201704
DB13670	5281087
DB11156	708857
DB08048	135566322
DB16624	72170
DB16624	16019977
DB08600	3000323
DB00543	2170
DB07824	5305969
DB13730	9571062
DB01565	5359421
DB13806	3932
DB13687	71919
DB16303	60143283
DB11649	16739244
DB15533	139148733
DB15533	24497
DB15533	522675
DB03180	76635
DB13616	183797
DB13218	1292
DB00831	5566
DB11363	49806720
DB09020	2391
DB18151	11155874
DB08810	68867
DB15189	9936746
DB18107	73776233
DB05653	9867758
DB15988	25021608
DB01871	5289424
DB15841	139088993
DB15841	28019
DB03144	25799416
