DrugBank_id,Uniprot_id
DB12391,P0DPH7
DB12391,Q9BQE3
DB12391,P68366
DB12391,P07437
DB12391,P68363
DB12391,Q13509
DB12391,Q9BVA1
DB12391,Q9BUF5
DB12391,Q71U36
DB12391,P04350
DB12391,Q13885
DB12395,P23975
DB12398,P23219
DB12398,P35354
DB12399,P00915
DB12399,P00918
DB12399,P35354
DB12400,P42338
DB12400,Q92569
DB12400,Q8WYR1
DB12400,O00329
DB12400,P42345
DB12400,P48736
DB12400,P27986
DB12400,P42336
DB12400,O00459
DB12401,P14416
DB12402,Q8WXA8
DB12402,Q70Z44
DB12402,P46098
DB12402,O95264
DB12402,A5X5Y0
DB12404,Q99928
DB12404,P18507
DB12404,P47870
DB12404,P14867
DB12404,Q16445
DB12404,P31644
DB12404,P47869
DB12404,P78334
DB12404,P18505
DB12404,P28472
DB12404,O14764
DB12404,O00591
DB12404,P34903
DB12404,Q9UN88
DB12404,P48169
DB12404,Q8N1C3
DB12411,P30530
DB12412,P27487
DB12415,P05093
DB12415,P10275
DB12417,P27487
DB12424,Q16602
DB12426,P48067
DB12427,P25103
DB12429,Q02750
DB12429,P36507
DB12432,P45983
DB12432,P53779
DB12432,P45984
DB12433,Q8TDS4
DB12436,P25103
DB12440,P05164
DB12442,P08238
DB12442,P07900
DB12443,P29274
DB12451,P62937
DB12457,Q16602
DB12459,P11387
DB12462,P43119
DB12463,Q9NZ42
DB12463,Q96BI3
DB12463,Q8WW43
DB12463,P49768
DB12463,Q92542
DB12463,P49810
DB12464,P35372
DB12476,Q9NYK1
DB12482,P22303
DB12483,P42336
DB12483,O00329
DB12486,Q12908
DB12491,O14842
DB12494,Q9P1W9
DB12494,P11309
DB12494,Q86V86
DB12495,P37288
DB12499,P10275
DB12500,O60674
DB12500,P36888
DB12504,P07333
DB12507,P00734
DB12511,Q07869
DB12511,P37231
DB12512,P34998
DB12513,Q16236
DB12515,P11387
DB12517,P32245
DB12522,Q9H3N8
DB12523,P35367
DB12524,Q9Y5Y4
DB12526,P07550
DB12526,P20309
DB12526,P08172
DB12527,P43681
DB12527,P17787
DB12535,O60674
DB12538,P21452
DB12540,P08908
DB12543,P41143
DB12543,P41145
DB12543,P35372
DB12548,P25101
DB12548,P30556
DB12550,Q99835
DB12551,P18089
DB12551,P18825
DB12551,P08913
DB12555,P28223
DB12557,P37231
DB12558,P35968
DB12558,P04626
DB12558,P00533
DB12558,P17948
DB12561,Q9H237
DB12562,Q9Y5Y4
DB12563,P46663
DB12565,P56524
DB12565,Q9UQL6
DB12565,Q96DB2
DB12565,Q92769
DB12565,Q9BY41
DB12565,Q13547
DB12565,O15379
DB12565,Q9UBN7
DB12565,Q8WUI4
DB12565,Q9UKV0
DB12565,Q969S8
DB12566,P52333
DB12567,O43193
DB12569,P30542
DB12570,P42345
DB12572,P34998
DB12573,P10275
DB12577,P68371
DB12577,Q9H4B7
DB12577,P0DPH7
DB12577,P68366
DB12577,Q13509
DB12577,Q71U36
DB12577,P04350
DB12577,Q3ZCM7
DB12577,Q9BVA1
DB12577,P68363
DB12577,Q9BUF5
DB12577,Q13885
DB12577,P07437
DB12577,Q9BQE3
DB12577,Q6PEY2
DB12579,P14416
DB12580,P25103
DB12585,P41143
DB12585,P41145
DB12585,P35372
DB12588,O60674
DB12590,P14867
DB12591,O60674
DB12594,Q99572
DB12597,P00519
DB12597,P11274
DB12601,P42338
DB12601,Q8WYR1
DB12601,P27986
DB12601,O00329
DB12601,O00459
DB12601,P42336
DB12601,P48736
DB12601,Q92569
DB12608,Q16518
DB12612,P21453
DB12613,Q13885
DB12613,Q9BUF5
DB12613,Q9BVA1
DB12613,Q6PEY2
DB12613,Q9BQE3
DB12613,P68363
DB12613,P07437
DB12613,Q3ZCM7
DB12613,P04350
DB12613,Q71U36
DB12613,P68366
DB12613,P0DPH7
DB12613,Q9H4B7
DB12613,P68371
DB12613,Q13509
DB12614,P25024
DB12614,P25025
DB12617,P12268
DB12617,P49915
DB12617,P20839
DB12625,P27487
DB12627,Q8TDV5
DB12632,P41597
DB12635,P05121
DB12637,P06401
DB12641,Q8WXA8
DB12641,A5X5Y0
DB12641,O95264
DB12641,P28335
DB12641,P35348
DB12641,Q01959
DB12641,Q70Z44
DB12641,P31645
DB12641,P28223
DB12641,P23975
DB12641,P46098
DB12642,O00763
DB12642,Q13085
DB12643,P47901
DB12644,P41594
DB12649,P21554
DB12655,Q99835
DB12662,Q07869
DB12662,P37231
DB12666,P30536
DB12671,P50579
DB12677,P07437
DB12677,P68363
DB12677,Q9H4B7
DB12677,Q6PEY2
DB12677,P0DPH7
DB12677,Q9BVA1
DB12677,Q9BUF5
DB12677,Q3ZCM7
DB12677,Q9BQE3
DB12677,Q13885
DB12677,P04350
DB12677,Q13509
DB12677,P68371
DB12677,Q71U36
DB12677,P68366
DB12678,Q92847
DB12680,P50406
DB12681,P01112
DB12681,P01111
DB12681,P01116
DB12682,P04626
DB12685,Q14432
DB12685,Q13370
DB12686,O94921
DB12686,Q07002
DB12686,Q00537
DB12686,P21127
DB12686,P24941
DB12686,P11802
DB12686,Q00526
DB12686,Q00534
DB12686,P49336
DB12686,P50613
DB12686,P06493
DB12686,Q96Q40
DB12686,Q00535
DB12686,Q00536
DB12686,Q9NYV4
DB12686,Q8IZL9
DB12686,Q14004
DB12686,Q15131
DB12686,P50750
DB12686,Q9BWU1
DB12687,Q9NYK1
DB12689,Q15109
DB12690,P23443
DB12691,P29274
DB12694,P32238
DB12696,Q16539
DB12702,Q13639
DB12703,O00459
DB12703,P27986
DB12703,P42338
DB12703,P48736
DB12703,P42336
DB12703,P42345
DB12703,O00329
DB12703,Q8WYR1
DB12703,Q92569
DB12705,P21453
DB12706,O00329
DB12713,P13866
DB12713,P31639
DB12714,P22459
DB12714,P22460
DB12714,Q96RP8
DB12714,P22001
DB12714,P17658
DB12714,P48547
DB12714,Q9NR82
DB12714,P56696
DB12714,O95259
DB12714,Q6PIU1
DB12714,O43526
DB12714,Q09470
DB12714,P16389
DB12714,Q12809
DB12714,Q9UK17
DB12714,P51787
DB12714,P35498
DB12714,Q14524
DB12714,P35499
DB12714,Q01118
DB12714,Q99250
DB12714,Q15858
DB12714,Q9NY46
DB12714,Q9UI33
DB12714,O43525
DB12714,Q9NZV8
DB12714,Q9Y5Y9
DB12714,Q03721
DB12714,Q8TDN2
DB12714,Q96KK3
DB12714,Q96L42
DB12714,Q92953
DB12714,Q96PR1
DB12714,Q9BQ31
DB12714,Q8TDN1
DB12714,Q9H252
DB12714,Q9NS40
DB12714,Q9NSA2
DB12714,Q9UIX4
DB12714,Q9UJ96
DB12714,Q9ULD8
DB12714,Q9ULS6
DB12714,Q9H3M0
DB12714,Q8TAE7
DB12714,Q9UQ05
DB12714,Q9UQD0
DB12714,Q16322
DB12714,Q14003
DB12714,Q8NCM2
DB12714,Q14721
DB12715,P61073
DB12717,P42261
DB12717,P42262
DB12717,P42263
DB12717,P48058
DB12719,Q96RI1
DB12720,Q14790
DB12720,P55211
DB12720,P29466
DB12725,Q13639
DB12729,Q9UM73
DB12730,Q9BQE3
DB12730,P07437
DB12730,Q6PEY2
DB12730,Q13885
DB12730,Q9BVA1
DB12730,Q9BUF5
DB12730,Q13509
DB12730,P04350
DB12730,Q71U36
DB12730,P68363
DB12730,Q3ZCM7
DB12730,P68371
DB12730,Q9H4B7
DB12730,P68366
DB12730,P0DPH7
DB12731,P43490
DB12732,P05556
DB12732,P13612
DB12732,P26010
DB12733,P41594
DB12740,P78527
DB12740,P42345
DB12742,P10721
DB12742,P16234
DB12742,P08581
DB12742,P36888
DB12743,Q00975
DB12744,P54760
DB12744,P35968
DB12744,P09619
DB12745,P41743
DB12745,P17252
DB12745,O94806
DB12745,Q02156
DB12745,Q05655
DB12745,P05771
DB12745,Q05513
DB12745,P22612
DB12745,Q15139
DB12745,Q04759
DB12745,P05129
DB12745,P24723
DB12745,P17612
DB12745,P31751
DB12745,Q9Y243
DB12745,P31749
DB12745,P22694
DB12752,P08588
DB12752,P07550
DB12752,P35368
DB12752,P25100
DB12752,P35348
DB12755,P30968
DB12756,Q96GD4
DB12757,P22102
DB12758,P09917
DB12764,Q9NRA0
DB12770,P25021
DB12774,P42345
DB12776,P27815
DB12776,Q08499
DB12776,Q07343
DB12776,Q08493
DB12778,P14151
DB12778,P16581
DB12778,P16109
DB12781,P37231
DB12782,P41146
DB12783,P20711
DB12789,P43088
DB12798,Q13639
DB12800,P27815
DB12800,Q08493
DB12800,Q07343
DB12800,Q08499
DB12802,P08069
DB12805,Q02108
DB12805,Q02153
DB12805,P33402
DB12805,O75343
DB12806,Q9Y5N1
DB12806,P35367
DB12808,P13631
DB12812,P42345
DB12823,Q9BQB6
DB12827,P42345
DB12827,Q8N122
DB12827,Q9BVC4
DB12830,P41146
DB12830,P35372
DB12830,P41145
DB12830,P41143
DB12836,P35408
DB12837,Q86V67
DB12846,P07550
DB12848,P08581
DB12850,P37231
DB12850,Q15722
DB12854,P04049
DB12854,P15056
DB12857,Q99835
DB12858,P08588
DB12858,P13945
DB12858,P07550
DB12863,P08246
DB12865,P41180
DB12866,O75907
DB12867,P14416
DB12874,P07333
DB12874,P36888
DB12874,P07949
DB12874,P16234
DB12874,P09619
DB12874,P10721
DB12875,Q8NER1
DB12877,P35367
DB12882,Q6PEY2
DB12882,P68363
DB12882,Q3ZCM7
DB12882,P0DPH7
DB12882,Q9H4B7
DB12882,Q9BQE3
DB12882,P68371
DB12882,Q9BVA1
DB12882,Q13885
DB12882,P04350
DB12882,Q9BUF5
DB12882,Q71U36
DB12882,P07437
DB12882,P68366
DB12882,Q13509
DB12885,P0DMS8
DB12886,P35372
DB12887,Q15910
DB12888,P46939
DB12889,Q15761
DB12895,P17931
DB12897,P11229
DB12900,Q9Y5N1
DB12903,P21802
DB12903,P11362
DB12903,P22607
DB12904,P42338
DB12904,P27986
DB12904,P42336
DB12904,O00459
DB12904,Q8WYR1
DB12904,Q92569
DB12904,P48736
DB12904,O00329
DB12910,P34998
DB12912,P04818
DB12914,P10828
DB12919,P30542
DB12925,P68366
DB12925,Q9BUF5
DB12925,P68371
DB12925,Q9H4B7
DB12925,P0DPH7
DB12925,Q13509
DB12925,Q9BVA1
DB12925,Q13885
DB12925,Q71U36
DB12925,P04350
DB12925,Q6PEY2
DB12925,Q3ZCM7
DB12925,Q9BQE3
DB12925,P68363
DB12925,P07437
DB12929,Q9Y5N1
DB12933,Q02750
DB12933,P36507
DB12935,P31639
DB12941,P10275
DB12944,Q9P0X4
DB12944,Q13936
DB12944,Q02641
DB12944,P54284
DB12944,P62955
DB12944,Q9UF02
DB12944,Q9Y698
DB12944,Q9UBN1
DB12944,Q8WXS5
DB12944,O60359
DB12944,P54289
DB12944,Q9BXT2
DB12944,Q06432
DB12944,O95180
DB12944,Q13698
DB12944,Q9NY47
DB12944,Q01668
DB12944,O00555
DB12944,Q08289
DB12944,Q7Z3S7
DB12944,Q00975
DB12944,Q8IZS8
DB12944,O43497
DB12944,O60840
DB12944,O00305
DB12944,Q15878
DB12947,P04818
DB12959,P13569
DB12960,P51681
DB12962,P35968
DB12963,P32246
DB12966,P00533
DB12971,O75908
DB12971,P35610
DB12973,P25103
DB12977,P43116
DB12978,P10721
DB12978,P07333
DB12978,P36888
DB12984,Q9BUF5
DB12984,Q9BVA1
DB12984,Q71U36
DB12984,P04350
DB12984,Q3ZCM7
DB12984,P07437
DB12984,Q13509
DB12984,P0DPH7
DB12984,Q9H4B7
DB12984,P68363
DB12984,P68371
DB12984,Q9BQE3
DB12984,Q6PEY2
DB12984,Q13885
DB12984,P68366
DB12985,Q9UQL6
DB12985,P56524
DB12985,Q9UKV0
DB12985,Q969S8
DB12985,Q8WUI4
DB12985,Q92769
DB12985,Q96DB2
DB12985,O15379
DB12985,Q13547
DB12985,Q9BY41
DB12985,Q9UBN7
DB12988,Q07869
DB12998,P14416
DB13000,P08709
DB13003,P04150
DB13004,P41594
DB13005,P00519
DB13006,P19235
DB13006,P32927
DB13012,Q92835
DB13019,P35968
DB13020,P78536
DB13020,P45452
DB13025,P35462
DB13025,P14416
DB13029,Q08499
DB13029,Q08493
DB13029,Q07343
DB13029,P27815
DB13036,P21731
DB13036,Q9Y5Y4
DB13040,O60674
DB13051,P42336
DB13051,Q92569
DB13051,P27986
DB13051,Q8WYR1
DB13051,P42338
DB13051,O00329
DB13051,P48736
DB13051,O00459
DB13053,Q15722
DB13053,Q9NPC1
DB13061,O14965
DB13070,P21554
DB13072,P42345
DB13074,Q92847
DB13083,O43174
DB13087,P02743
DB13093,P35916
DB13093,P09619
DB13093,P17948
DB13093,P35968
DB13093,P16234
DB13094,P28223
DB13107,Q07075
DB13111,P10275
DB13113,P08581
DB13115,P37231
DB13115,Q07869
DB13122,P30542
DB13125,P40238
DB13129,P06401
DB13137,P07437
DB13137,Q6PEY2
DB13137,P68363
DB13137,Q9BQE3
DB13137,P68371
DB13137,P04350
DB13137,Q13509
DB13137,P68366
DB13137,P0DPH7
DB13137,Q9H4B7
DB13137,Q3ZCM7
DB13137,Q13885
DB13137,Q71U36
DB13137,Q9BUF5
DB13137,Q9BVA1
DB13139,P07550
DB13164,P00533
DB13165,O75116
DB13165,Q13464
DB13167,P23219
DB13170,P25092
DB13225,P35367
DB13225,P23975
DB13234,P06276
DB13234,P22303
DB13253,P21397
DB13253,P19801
DB13256,O95264
DB13256,A5X5Y0
DB13256,Q70Z44
DB13256,Q8WXA8
DB13256,P41595
DB13256,P28223
DB13256,P21917
DB13256,P28335
DB13256,P46098
DB13269,Q14524
DB13269,P35499
DB13269,Q9UI33
DB13269,Q99250
DB13269,Q15858
DB13269,Q9NY46
DB13269,Q9Y5Y9
DB13269,Q9UQD0
DB13269,Q01118
DB13269,P35498
DB13277,P0DP23
DB13312,P12821
DB13324,O00591
DB13324,P34903
DB13324,O14764
DB13324,P47869
DB13324,P78334
DB13324,Q16445
DB13324,P18505
DB13324,Q8N1C3
DB13324,P14867
DB13324,P47870
DB13324,P31644
DB13324,P18507
DB13324,P28472
DB13324,P48169
DB13324,Q99928
DB13324,Q9UN88
DB13327,P24557
DB13327,P21731
DB13431,P32238
DB13431,P32239
DB13467,P54710
DB13467,P13637
DB13467,Q13733
DB13467,P05026
DB13467,P50993
DB13467,P05023
DB13467,P14415
DB13467,P54709
DB13471,P41145
DB13472,Q92731
DB13472,P03372
DB13478,P35372
DB13501,P47989
DB13511,Q13639
DB13511,P14416
DB13523,P14416
DB13586,P10275
DB13648,P08172
DB13679,P35367
DB13694,P22303
DB13720,P11229
DB13720,P20309
DB13722,P23219
DB13722,P35354
DB13725,P08173
DB13725,P11229
DB13725,P08172
DB13725,P08912
DB13725,O95180
DB13725,P54289
DB13725,P20309
DB13725,Q13936
DB13725,Q01668
DB13725,Q13698
DB13725,Q06432
DB13725,Q9BXT2
DB13725,O60359
DB13725,Q8WXS5
DB13725,Q9UBN1
DB13725,Q9Y698
DB13725,Q9UF02
DB13725,P62955
DB13725,Q8IZS8
DB13725,P54284
DB13725,O00305
DB13725,Q15878
DB13725,O60840
DB13725,Q9P0X4
DB13725,Q7Z3S7
DB13725,Q00975
DB13725,O00555
DB13725,Q9NY47
DB13725,Q08289
DB13725,Q02641
DB13725,O43497
DB13781,P08588
DB13783,P23219
DB13783,P35354
DB13873,Q07869
DB13874,P48735
DB13914,Q12908
DB13919,P30556
DB13929,P30559
DB13929,P37288
DB13930,P28482
DB13930,P27361
DB13931,Q13464
DB13931,O75116
DB13943,P10275
DB13944,P10275
DB13946,P10275
DB13952,P03372
DB13954,P03372
DB13956,P03372
DB13981,P06401
DB13994,P47869
DB13994,P34903
DB14019,P25103
DB14070,P08183
DB14123,Q7Z2W7
DB14123,O75762
DB14185,P14416
DB14185,P28223
DB14185,P08908
DB14218,P17752
DB14218,Q8IWU9
DB14219,Q14145
DB14507,P29218
DB14507,P49841
DB14507,P49840
DB14509,P49841
DB14509,P29218
DB14509,P49840
DB14512,P04150
DB14539,P04150
DB14540,P04150
DB14541,P04150
DB14542,P04150
DB14543,P04150
DB14544,P04150
DB14545,P04150
DB14568,O75874
DB14575,Q9UQD0
DB14575,Q9Y5Y9
DB14575,P35498
DB14575,P35499
DB14575,Q14524
DB14575,Q9UI33
DB14575,Q01118
DB14575,Q99250
DB14575,Q15858
DB14575,Q9NY46
DB14583,P06401
DB14596,P04150
DB14631,P04150
DB14632,P04150
DB14636,P31749
DB14636,Q9Y243
DB14636,P31751
DB14642,P30518
DB14642,P47901
DB14642,P37288
DB14644,P04150
DB14649,P04150
DB14655,P10275
DB14657,P04150
DB14669,P04150
DB14674,Q92731
DB14676,P04150
DB14723,P04629
DB14723,Q16288
DB14723,Q16620
DB14726,P00734
DB14765,P35968
DB14766,P21453
DB14768,P00533
DB14769,Q9UGN5
DB14769,P09874
DB14770,P43405
DB14773,P15056
DB14774,Q9Y233
DB14775,P11766
DB14783,Q14145
DB14785,Q06187
DB14790,Q08499
DB14795,P00533
DB14801,Q03181
DB14801,P37231
DB14801,Q07869
DB14802,P30536
DB14810,P35557
DB14813,P51681
DB14814,P56817
DB14822,O43613
DB14822,O43614
DB14823,P37288
DB14828,Q09161
DB14828,P52298
DB14829,P16581
DB14835,Q9Y5N1
DB14840,P10721
DB14840,P16234
DB14841,P23975
DB14841,Q01959
DB14841,P31645
DB14845,P23458
DB14849,P21964
DB14860,Q9UM73
DB14867,O00329
DB14868,Q9NYK1
DB14870,Q92847
DB14872,Q16739
DB14875,P28845
DB14878,Q01959
DB14878,P23975
DB14878,P31645
DB14881,P35372
DB14889,P11362
DB14889,P22607
DB14889,P21802
DB14889,P22455
DB14890,P11597
DB14894,P13569
DB14895,P13945
DB14896,Q16620
DB14896,P04629
DB14896,Q16288
DB14899,P21918
DB14899,P21728
DB14904,Q02750
DB14904,P36507
DB14916,Q99683
DB14921,P08590
DB14921,P10916
DB14921,P12883
DB14921,P13533
DB14921,A7E2Y1
DB14921,P12829
DB14921,Q01449
DB14924,P51813
DB14924,P52333
DB14924,P42681
DB14924,Q06187
DB14924,P42680
DB14924,Q08881
DB14935,P42336
DB14941,P32246
DB14942,Q96RI0
DB14944,P21860
DB14944,Q15303
DB14944,P00533
DB14944,P04626
DB14948,Q92633
DB14957,P47871
DB14966,Q16739
DB14969,P03372
DB14973,P23458
DB14975,P69905
DB14975,P68871
DB14976,P04150
DB14977,Q7L0J3
DB14977,Q7L1I2
DB14977,P48169
DB14977,P28472
DB14977,P18507
DB14977,P47870
DB14977,P14867
DB14977,Q99928
DB14977,P34903
DB14977,Q9UN88
DB14977,O00591
DB14977,Q496J9
DB14977,P47869
DB14977,P78334
DB14977,P18505
DB14977,Q8N1C3
DB14977,P31644
DB14977,Q16445
DB14977,O14764
DB14980,Q92569
DB14980,Q8WYR1
DB14980,O00459
DB14980,P42336
DB14980,P48736
DB14980,O00329
DB14980,P42338
DB14980,P27986
DB14982,P31749
DB14982,P31751
DB14982,Q9Y243
DB14985,Q9GZT9
DB14987,Q08499
DB14987,Q08493
DB14987,P27815
DB14987,Q07343
DB14989,O00329
DB14989,P49674
DB14989,P00519
DB14998,P34972
DB15003,P23458
DB15003,P29597
DB15009,P35557
DB15010,Q04206
DB15010,P19838
DB15010,Q00653
DB15011,P21730
DB15012,P48058
DB15012,P42263
DB15012,P42262
DB15012,P42261
DB15021,P37231
DB15027,Q9H3N8
DB15029,P42338
DB15029,O00329
DB15031,O43613
DB15031,O43614
DB15035,Q06187
DB15048,P31639
DB15048,P13866
DB15054,P31751
DB15054,Q9Y243
DB15054,P31749
DB15055,O95180
DB15059,P24530
DB15059,P25101
DB15065,P47871
DB15068,P07949
DB15068,P15056
DB15068,P00533
DB15071,P43116
DB15078,P22455
DB15078,P11362
DB15078,P22607
DB15078,P21802
DB15085,P23946
DB15091,O60674
DB15091,P52333
DB15091,P23458
DB15091,P29597
DB15097,P56373
DB15102,P22607
DB15102,P21802
DB15102,P11362
DB15106,P17948
DB15106,P35968
DB15106,P35916
DB15106,P11362
DB15110,P53350
DB15120,Q9Y5N1
DB15121,P15121
DB15123,P35557
DB15126,O60341
DB15133,P08581
DB15137,P10828
DB15143,Q9NWZ3
DB15149,P22607
DB15149,P11362
DB15149,P22455
DB15149,P21802
DB15151,P25440
DB15151,Q15059
DB15151,Q58F21
DB15151,O60885
DB15157,P11802
DB15163,Q9H244
DB15168,Q96RI1
DB15170,Q06187
DB15173,O00519
DB15177,P13569
DB15186,O00459
DB15186,Q92569
DB15186,Q8WYR1
DB15186,O00329
DB15186,P48736
DB15186,P42338
DB15186,P27986
DB15186,P42336
DB15189,P25440
DB15189,O60885
DB15189,Q58F21
DB15189,Q15059
DB15194,P43220
DB15194,P47871
DB15205,Q92847
DB15209,P28845
DB15212,Q07869
DB15219,Q9BUB5
DB15219,Q9HBH9
DB15227,Q06187
DB15231,P53779
DB15232,O94925
DB15233,P16234
DB15233,P10721
DB15238,O75343
DB15238,Q02108
DB15238,P33402
DB15238,Q02153
DB15241,P35372
DB15242,P37231
DB15250,P51686
DB15254,Q02750
DB15254,P36507
DB15256,P02585
DB15256,P48788
DB15256,P45378
DB15259,P08571
DB15259,O60603
DB15266,P10398
DB15266,P04049
DB15266,P15056
DB15273,Q05397
DB15275,P42336
DB15281,P28482
DB15281,P27361
DB15287,Q7Z2W7
DB15291,Q06187
DB15292,Q14833
DB15293,P15121
DB15294,P36888
DB15294,P07333
DB15294,O60674
DB15295,O00329
DB15295,P48736
DB15297,P25774
DB15299,Q00987
DB15299,P04637
DB15305,ENSG00000205571
DB15307,P56817
DB15310,P36897
DB15323,P27487
DB15325,P34995
DB15327,P00533
DB15327,Q06187
DB15328,Q16602
DB15338,P34981
DB15346,Q9NQS5
DB15347,Q06187
DB15348,P23975
DB15357,P11229
DB15357,P08173
DB15358,Q99572
DB15385,P09960
DB15391,P56817
DB15393,P35968
DB15393,P09619
DB15393,P10721
DB15393,P35916
DB15399,P06213
DB15399,P08069
DB15401,P00746
DB15403,Q13822
DB15406,O15552
DB15407,O00329
DB15408,P68400
DB15411,Q9UN88
DB15411,P34903
DB15411,O00591
DB15411,O14764
DB15411,Q8N1C3
DB15411,P18505
DB15411,P78334
DB15411,P31644
DB15411,Q16445
DB15411,Q99928
DB15411,P47869
DB15411,P18507
DB15411,P28472
DB15411,P48169
DB15411,P47870
DB15411,P14867
DB15412,P53041
DB15412,P62714
DB15412,P67775
DB15418,P08235
DB15426,P47712
DB15431,Q9UBS0
DB15431,P23443
DB15431,Q9Y243
DB15431,P31749
DB15435,P25440
DB15435,Q15059
DB15435,Q58F21
DB15435,O60885
DB15437,P11597
DB15442,P11802
DB15442,Q00534
DB15444,P13569
DB15446,Q02127
DB15447,O14842
DB15447,Q9NQS5
DB15456,Q02108
DB15456,P33402
DB15456,O75343
DB15456,Q02153
DB15463,Q99814
DB15465,P41145
DB15465,P41143
DB15465,P35372
DB15490,P34903
DB15490,P14867
DB15490,P47870
DB15490,Q99928
DB15490,P28472
DB15490,P48169
DB15490,Q9UN88
DB15490,P18507
DB15490,O00591
DB15490,P31644
DB15490,Q8N1C3
DB15490,P18505
DB15490,P78334
DB15490,P47869
DB15490,Q16445
DB15490,O14764
DB15499,P43405
DB15499,P23458
DB15499,P52333
DB15499,P29597
DB15566,P04150
DB15568,P01116
DB15569,P01116
DB15638,P53634
DB15641,Q92731
DB15641,P03372
DB15642,Q9GZT9
DB15642,Q9H6Z9
DB15642,Q96KS0
DB15646,P30411
DB15665,P08908
DB15665,Q96RJ0
DB15669,P29371
DB15670,P52333
DB15670,P23458
DB15670,P43405
DB15670,P29597
DB15670,O60674
DB15685,P33176
DB15685,P07949
DB15685,Q16204
DB15688,O60894
DB15688,Q16602
DB15694,P32320
DB15784,P07550
DB15822,P07949
DB15822,Q16204
DB15822,P33176
DB15903,P06401
DB15919,P47900
DB15919,Q15077
DB15919,P51582
DB15919,P41231
DB16021,Q13639
DB16021,P14416
DB16035,P35968
DB16036,Q99685
DB16037,Q16602
DB16038,P15056
DB16040,P08908
DB16043,P43220
DB16045,Q96RI1
DB16047,P49841
DB16048,P41146
DB16049,Q02127
DB16050,P36888
DB16056,P04629
DB16063,Q9UGN5
DB16063,Q9H2K2
DB16063,P09874
DB16063,O95271
DB16065,P10275
DB16066,P41597
DB16068,P41145
DB16072,P35372
DB16072,P41145
DB16074,P34972
DB16076,Q9NYK1
DB16078,P51164
DB16078,P20648
DB16079,P50579
DB16080,Q92731
DB16080,P03372
DB16087,P00533
DB16098,Q16602
DB16106,Q05397
DB16107,P53350
DB16108,Q16539
DB16111,P35408
DB16118,P30542
DB16125,P29274
DB16126,P33402
DB16126,Q02153
DB16126,O75343
DB16126,Q02108
DB16130,Q96P20
DB16133,P52333
DB16133,P29597
DB16133,P23458
DB16133,O60674
DB16138,P11387
DB16145,Q96S37
DB16157,Q13370
DB16157,P27815
DB16157,Q08499
DB16157,Q14432
DB16157,Q07343
DB16157,Q08493
DB16159,P23219
DB16159,P35354
DB16165,P08235
DB16166,Q13085
DB16166,O00763
DB16169,Q03181
DB16184,P40238
DB16185,P00519
DB16185,P11274
DB16192,P29274
DB16193,O76083
DB16200,P00751
DB16205,P43681
DB16205,P17787
DB16212,P25024
DB16212,P25025
DB16216,P00533
DB16217,O00329
DB16221,P06401
DB16226,Q12908
DB16228,P00533
DB16229,P35462
DB16232,P06493
DB16232,P24941
DB16232,P04629
DB16232,P11802
DB16233,P03951
DB16236,P30613
DB16239,P25440
DB16239,O60885
DB16239,Q58F21
DB16239,Q15059
DB16240,P41597
DB16240,P51681
DB16241,O43497
DB16241,O95180
DB16241,Q9P0X4
DB16242,Q08493
DB16242,Q08499
DB16242,P27815
DB16242,Q07343
DB16250,P00533
DB16253,O00329
DB16254,P35610
DB16255,Q96RI1
DB16256,P08581
DB16256,P36888
DB16256,P35968
DB16256,P30530
DB16256,Q12866
DB16259,P30559
DB16261,Q12908
DB16262,P13569
DB16266,P50052
DB16267,O75874
DB16272,Q06187
DB16274,O76083
DB16279,P30518
DB16279,P37288
DB16294,Q02763
DB16294,Q16539
DB16295,P34903
DB16295,O00591
DB16295,O14764
DB16295,Q16445
DB16295,P31644
DB16295,Q9UN88
DB16295,P47869
DB16295,Q99928
DB16295,P78334
DB16295,Q8N1C3
DB16295,P18507
DB16295,P18505
DB16295,P48169
DB16295,P14867
DB16295,P47870
DB16295,P28472
DB16296,P48736
DB16299,Q06187
DB16300,Q02108
DB16300,P33402
DB16300,O75343
DB16300,Q02153
DB16304,P42263
DB16304,P48058
DB16304,P42262
DB16304,P42261
DB16315,P35408
DB16320,P55055
DB16320,Q13133
DB16321,P34972
DB16325,P30542
DB16330,O00311
DB16331,Q00987
DB16331,P04637
DB16332,P37231
DB16332,Q07869
DB16332,Q03181
DB16343,Q96RI1
DB16346,P20292
DB16351,P28223
DB16353,P23467
DB16390,P00533
DB16397,P08581
DB16640,P00533
DB16656,P50613
DB16656,P50750
DB16656,O60674
DB16656,P24941
DB16656,P06493
DB16656,P36888
DB16657,Q06187
DB16660,O60674
DB16660,P52333
DB16660,P29597
DB16660,P23458
DB16690,P20648
DB16690,P51164
DB16700,O75343
DB16700,P33402
DB16700,Q02108
DB16700,Q02153
DB16703,Q13464
DB16703,O75116
DB16735,Q9Y4K0
DB16828,P31749
DB16828,Q9Y243
DB16828,P31751
DB16832,P11511
DB16841,P07948
DB16844,Q99835
DB16849,P43405
DB16851,P45983
DB16851,P45984
DB16851,P53779
DB16869,Q9NPH5
DB16869,Q9Y5S8
DB16875,Q13546
DB16891,Q96GD4
DB16891,P36888
DB16891,P35968
DB16891,P07333
DB16891,O14965
DB16891,P10721
DB16891,P22607
DB16908,P56696
DB16908,O43525
DB16908,Q12791
DB16908,O43526
DB16908,Q9NR82
