From	To
O75530	hsa:8726
O75531	hsa:8815
O75533	hsa:23451
O75534	hsa:7812
O75553	hsa:1600
O75554	hsa:11193
O75556	hsa:4246
O75558	hsa:8676
O75563	hsa:8935
O75564	hsa:8629
O75569	hsa:8575
O75570	hsa:9617
O75575	hsa:27297
O75578	hsa:8515
O75581	hsa:4040
O75582	hsa:9252
O75586	hsa:10001
O75592	hsa:23077
O75593	hsa:8928
O75594	hsa:8993
O75600	hsa:23464
O75602	hsa:9576
O75603	hsa:9247
O75604	hsa:9099
O75607	hsa:10360
O75608	hsa:10434
O75610	hsa:10637
O75616	hsa:26284
O75618	hsa:9191
O75626	hsa:639
O75628	hsa:28954
O75629	hsa:8804
O75631	hsa:7380
O75636	hsa:8547
O75638	hsa:30848
O75643	hsa:23020
O75648	hsa:55687
O75663	hsa:261726
O75665	hsa:8481
O75674	hsa:10040
O75676	hsa:8986
O75677	hsa:5988
O75678	hsa:10739
O75679	hsa:10738
O75688	hsa:5495
O75689	hsa:11033
O75691	hsa:27340
O75694	hsa:9631
O75695	hsa:6102
O75712	hsa:2707
O75716	hsa:8576
O75717	hsa:11169
O75718	hsa:10491
O75746	hsa:8604
O75747	hsa:5288
O75751	hsa:6581
O75752	hsa:8706
O75762	hsa:8989
O75771	hsa:5892
O75781	hsa:5064
O75783	hsa:9028
O75787	hsa:10159
O75791	hsa:9402
O75792	hsa:10535
O75794	hsa:8872
O75795	hsa:7367
O75800	hsa:51364
O75807	hsa:23645
O75808	hsa:6650
O75815	hsa:8412
O75817	hsa:10248
O75818	hsa:10799
O75821	hsa:8666
O75822	hsa:8669
O75828	hsa:874
O75829	hsa:11061
O75832	hsa:5716
O75838	hsa:10518
O75840	hsa:8609
O75841	hsa:7348
O75843	hsa:8906
O75844	hsa:10269
O75845	hsa:6309
O75864	hsa:284352
O75865	hsa:79090
O75871	hsa:1089
O75874	hsa:3417
O75879	hsa:5188
O75880	hsa:6341
O75881	hsa:9420
O75882	hsa:8455
O75884	hsa:10741
O75886	hsa:10254
O75888	hsa:8741
O75891	hsa:10840
O75896	hsa:11334
O75897	hsa:27233
O75899	hsa:9568
O75900	hsa:8510
O75907	hsa:8694
O75908	hsa:8435
O75909	hsa:8812
O75911	hsa:9249
O75912	hsa:9162
O75914	hsa:5063
O75915	hsa:10550
O75916	hsa:8787
O75920	hsa:728492
O75920	hsa:8293
O75923	hsa:8291
O75925	hsa:8554
O75934	hsa:10286
O75935	hsa:11258
O75936	hsa:8424
O75937	hsa:22826
O75940	hsa:10285
O75943	hsa:5884
O75947	hsa:10476
O75951	hsa:57151
O75952	hsa:26256
O75955	hsa:10211
O75956	hsa:10263
O75962	hsa:7204
O75969	hsa:10566
O75970	hsa:8777
O75971	hsa:10302
O75976	hsa:1362
O75995	hsa:54440
O76003	hsa:10539
O76011	hsa:100653049
O76013	hsa:8689
O76014	hsa:8688
O76015	hsa:8687
O76021	hsa:26156
O76024	hsa:7466
O76027	hsa:8416
O76031	hsa:10845
O76036	hsa:9437
O76039	hsa:6792
O76041	hsa:10529
O76050	hsa:9148
O76054	hsa:23541
O76061	hsa:8614
O76062	hsa:7108
O76064	hsa:9025
O76070	hsa:6623
O76071	hsa:9391
O76074	hsa:8654
O76075	hsa:1677
O76076	hsa:8839
O76080	hsa:7763
O76081	hsa:8601
O76082	hsa:6584
O76083	hsa:5152
O76090	hsa:7439
O76093	hsa:8817
O76094	hsa:6731
O76095	hsa:10899
O76096	hsa:8530
O77932	hsa:1797
O94759	hsa:7226
O94760	hsa:23576
O94761	hsa:9401
O94762	hsa:9400
O94763	hsa:8725
O94766	hsa:26229
O94768	hsa:9262
O94769	hsa:1842
O94776	hsa:9219
O94777	hsa:8818
O94778	hsa:343
O94779	hsa:53942
O94782	hsa:7398
O94788	hsa:8854
O94804	hsa:6793
O94805	hsa:51412
O94806	hsa:23683
O94808	hsa:9945
O94810	hsa:8786
O94811	hsa:11076
O94812	hsa:8938
O94813	hsa:9353
O94817	hsa:9140
O94818	hsa:8715
O94822	hsa:26046
O94823	hsa:23120
O94826	hsa:9868
O94827	hsa:57449
O94829	hsa:9670
O94830	hsa:23259
O94832	hsa:4642
O94842	hsa:9878
O94850	hsa:23109
O94851	hsa:9645
O94855	hsa:9871
O94856	hsa:23114
O94864	hsa:9913
O94868	hsa:9873
O94874	hsa:23376
O94875	hsa:8470
O94876	hsa:23023
O94880	hsa:9678
O94885	hsa:23328
O94886	hsa:9725
O94887	hsa:9855
O94888	hsa:26043
O94898	hsa:9860
O94900	hsa:9760
O94901	hsa:23353
O94905	hsa:11160
O94906	hsa:24148
O94907	hsa:22943
O94910	hsa:22859
O94911	hsa:10351
O94913	hsa:51585
O94915	hsa:285527
O94916	hsa:10725
O94919	hsa:23052
O94921	hsa:5218
O94923	hsa:26035
O94925	hsa:2744
O94927	hsa:23354
O94929	hsa:22885
O94933	hsa:22865
O94941	hsa:22888
O94953	hsa:23030
O94955	hsa:22836
O94956	hsa:11309
O94964	hsa:140710
O94966	hsa:10869
O94967	hsa:22911
O94972	hsa:4591
O94973	hsa:161
O94979	hsa:22872
O94983	hsa:23125
O94985	hsa:22883
O94986	hsa:22995
O94989	hsa:22899
O94991	hsa:26050
O94992	hsa:10614
O94993	hsa:11063
O95045	hsa:151531
O95047	hsa:79541
O95049	hsa:27134
O95050	hsa:11185
O95057	hsa:148252
O95059	hsa:11102
O95067	hsa:9133
O95069	hsa:3776
O95070	hsa:10897
O95071	hsa:51366
O95072	hsa:9985
O95073	hsa:100861412
O95096	hsa:4821
O95104	hsa:57466
O95125	hsa:7753
O95136	hsa:9294
O95139	hsa:4712
O95140	hsa:9927
O95147	hsa:11072
O95149	hsa:10073
O95150	hsa:9966
O95153	hsa:9256
O95154	hsa:22977
O95155	hsa:10277
O95159	hsa:7542
O95163	hsa:8518
O95166	hsa:11337
O95167	hsa:4696
O95168	hsa:4710
O95169	hsa:4714
O95171	hsa:8796
O95180	hsa:8912
O95182	hsa:4701
O95183	hsa:10791
O95185	hsa:8633
O95196	hsa:10675
O95197	hsa:10313
O95198	hsa:11275
O95201	hsa:7755
O95202	hsa:3954
O95206	hsa:5100
O95208	hsa:22905
O95210	hsa:8987
O95214	hsa:23484
O95218	hsa:9406
O95219	hsa:8723
O95229	hsa:11130
O95231	hsa:27287
O95232	hsa:51747
O95235	hsa:10112
O95236	hsa:80833
O95237	hsa:9227
O95238	hsa:25803
O95239	hsa:24137
O95243	hsa:8930
O95248	hsa:6305
O95249	hsa:9527
O95251	hsa:11143
O95255	hsa:368
O95256	hsa:8807
O95257	hsa:10912
O95258	hsa:9016
O95259	hsa:3756
O95263	hsa:8622
O95264	hsa:9177
O95267	hsa:10125
O95271	hsa:8658
O95273	hsa:23582
O95274	hsa:27076
O95278	hsa:7957
O95279	hsa:8645
O95292	hsa:9217
O95294	hsa:8437
O95295	hsa:23557
O95297	hsa:9019
O95298	hsa:4718
O95299	hsa:4705
O95302	hsa:11328
O95319	hsa:10659
O95340	hsa:9060
O95342	hsa:8647
O95343	hsa:6496
O95347	hsa:10592
O95352	hsa:10533
O95359	hsa:10579
O95361	hsa:10626
O95363	hsa:10667
O95365	hsa:51341
O95372	hsa:11313
O95373	hsa:10527
O95376	hsa:10425
O95377	hsa:2709
O95379	hsa:25816
O95382	hsa:9064
O95388	hsa:8840
O95389	hsa:8838
O95390	hsa:10220
O95391	hsa:10569
O95393	hsa:27302
O95394	hsa:5238
O95395	hsa:9245
O95396	hsa:27304
O95398	hsa:10411
O95399	hsa:10911
O95400	hsa:10421
O95402	hsa:9441
O95405	hsa:9372
O95406	hsa:10175
O95407	hsa:8771
O95409	hsa:7546
O95415	hsa:25798
O95416	hsa:8403
O95425	hsa:6840
O95427	hsa:23556
O95428	hsa:89932
O95429	hsa:9530
O95433	hsa:10598
O95436	hsa:10568
O95445	hsa:55937
O95447	hsa:150082
O95450	hsa:9509
O95452	hsa:10804
O95453	hsa:5073
O95456	hsa:8624
O95460	hsa:8785
O95461	hsa:9215
O95466	hsa:752
O95467	hsa:2778
O95470	hsa:8879
O95471	hsa:1366
O95475	hsa:4990
O95476	hsa:23399
O95477	hsa:19
O95479	hsa:9563
O95484	hsa:9080
O95486	hsa:10802
O95487	hsa:10427
O95490	hsa:23266
O95497	hsa:8876
O95498	hsa:8875
O95500	hsa:23562
O95503	hsa:23466
O95528	hsa:81031
O95544	hsa:65220
O95551	hsa:51567
O95562	hsa:375035
O95563	hsa:25874
O95568	hsa:92342
O95571	hsa:23474
O95573	hsa:2181
O95600	hsa:11279
O95602	hsa:25885
O95613	hsa:5116
O95619	hsa:8089
O95622	hsa:111
O95628	hsa:4850
O95630	hsa:10617
O95631	hsa:9423
O95633	hsa:10272
O95639	hsa:10898
O95644	hsa:4772
O95670	hsa:534
O95671	hsa:8623
O95672	hsa:9427
O95674	hsa:8760
O95677	hsa:2070
O95678	hsa:9119
O95684	hsa:11116
O95696	hsa:23774
O95704	hsa:10307
O95707	hsa:10775
O95711	hsa:9450
O95714	hsa:8924
O95715	hsa:9547
O95716	hsa:9545
O95718	hsa:2103
O95721	hsa:9342
O95727	hsa:56253
O95741	hsa:9362
O95747	hsa:9943
O95749	hsa:9453
O95750	hsa:9965
O95751	hsa:23641
O95754	hsa:10505
O95758	hsa:9991
O95760	hsa:90865
O95772	hsa:83930
O95777	hsa:51691
O95782	hsa:160
O95785	hsa:58525
O95786	hsa:23586
O95789	hsa:9204
O95793	hsa:6780
O95801	hsa:7268
O95803	hsa:9348
O95807	hsa:23585
O95810	hsa:8436
O95813	hsa:9350
O95816	hsa:9532
O95817	hsa:9531
O95819	hsa:9448
O95822	hsa:23417
O95831	hsa:9131
O95832	hsa:9076
O95833	hsa:9022
O95834	hsa:24139
O95835	hsa:9113
O95837	hsa:9630
O95843	hsa:9626
O95847	hsa:9481
O95848	hsa:256281
O95858	hsa:23555
O95859	hsa:23554
O95861	hsa:10380
O95863	hsa:6615
O95864	hsa:9415
O95865	hsa:23564
O95866	hsa:80739
O95867	hsa:80740
O95868	hsa:58530
O95870	hsa:7920
O95872	hsa:7918
O95876	hsa:51057
O95881	hsa:51060
O95886	hsa:58512
O95897	hsa:93145
O95900	hsa:26995
O95905	hsa:11319
O95907	hsa:23539
O95922	hsa:25809
O95925	hsa:100526773
O95925	hsa:57119
O95926	hsa:25949
O95931	hsa:23492
O95932	hsa:343641
O95935	hsa:9096
O95936	hsa:8320
O95944	hsa:9436
O95947	hsa:6911
O95948	hsa:9480
O95954	hsa:10841
O95967	hsa:30008
O95968	hsa:10648
O95970	hsa:9211
O95971	hsa:11126
O95972	hsa:9210
O95977	hsa:8698
O95980	hsa:8434
O95983	hsa:53615
O95985	hsa:8940
O95988	hsa:9623
O95989	hsa:11165
O95990	hsa:11170
O95992	hsa:9023
O95994	hsa:10551
O95995	hsa:2622
O95996	hsa:10297
O95997	hsa:9232
O95998	hsa:10068
O95999	hsa:8915
O96000	hsa:4716
O96004	hsa:9421
O96005	hsa:1209
O96006	hsa:9189
O96007	hsa:4338
O96008	hsa:10452
O96009	hsa:9476
O96011	hsa:8799
O96013	hsa:10298
O96014	hsa:7481
O96015	hsa:10126
O96017	hsa:11200
O96018	hsa:9546
O96019	hsa:86
O96020	hsa:9134
O96024	hsa:8705
O96028	hsa:7468
O97980	hsa:57824
P00156	hsa:4519
P00167	hsa:1528
P00325	hsa:125
P00326	hsa:126
P00338	hsa:3939
P00352	hsa:216
P00367	hsa:2746
P00374	hsa:1719
P00387	hsa:1727
P00390	hsa:2936
P00395	hsa:4512
P00403	hsa:4513
P00414	hsa:4514
P00439	hsa:5053
P00441	hsa:6647
P00450	hsa:1356
P00451	hsa:2157
P00480	hsa:5009
P00488	hsa:2162
P00491	hsa:4860
P00492	hsa:3251
P00505	hsa:2806
P00519	hsa:25
P00533	hsa:1956
P00540	hsa:4342
P00558	hsa:5230
P00568	hsa:203
P00709	hsa:3906
P00734	hsa:2147
P00736	hsa:715
P00738	hsa:3240
P00739	hsa:3250
P00740	hsa:2158
P00742	hsa:2159
P00746	hsa:1675
P00747	hsa:5340
P00748	hsa:2161
P00749	hsa:5328
P00750	hsa:5327
P00751	hsa:629
P00797	hsa:5972
P00813	hsa:100
P00846	hsa:4508
P00915	hsa:759
P00918	hsa:760
P00966	hsa:445
P00973	hsa:4938
P00995	hsa:6690
P01008	hsa:462
P01009	hsa:5265
P01011	hsa:12
P01023	hsa:2
P01024	hsa:718
P01031	hsa:727
P01033	hsa:7076
P01034	hsa:1471
P01036	hsa:1472
P01037	hsa:1469
P01040	hsa:1475
P01042	hsa:3827
P01100	hsa:2353
P01106	hsa:4609
P01111	hsa:4893
P01112	hsa:3265
P01116	hsa:3845
P01127	hsa:5155
P01130	hsa:3949
P01133	hsa:1950
P01135	hsa:7039
P01137	hsa:7040
P01138	hsa:4803
P01148	hsa:2796
P01160	hsa:4878
P01178	hsa:5020
P01185	hsa:551
P01189	hsa:5443
P01210	hsa:5179
P01213	hsa:5173
P01215	hsa:1081
P01222	hsa:7252
P01225	hsa:2488
P01229	hsa:3972
P01236	hsa:5617
P01241	hsa:2688
P01242	hsa:2689
P01258	hsa:796
P01266	hsa:7038
P01270	hsa:5741
P01275	hsa:2641
P01282	hsa:7432
P01286	hsa:2691
P01298	hsa:5539
P01303	hsa:4852
P01308	hsa:3630
P01344	hsa:3481
P01350	hsa:2520
P01374	hsa:4049
P01375	hsa:7124
P01562	hsa:3439
P01562	hsa:3447
P01563	hsa:3440
P01566	hsa:3446
P01567	hsa:3444
P01568	hsa:3452
P01569	hsa:3442
P01570	hsa:3448
P01571	hsa:3451
P01574	hsa:3456
P01579	hsa:3458
P01583	hsa:3552
P01584	hsa:3553
P01588	hsa:2056
P01589	hsa:3559
P01591	hsa:3512
P01730	hsa:920
P01732	hsa:925
P01833	hsa:5284
P01889	hsa:3106
P01903	hsa:3122
P01906	hsa:3118
P01909	hsa:3117
P01911	hsa:3123
P01920	hsa:3119
P02008	hsa:3050
P02042	hsa:3045
P02100	hsa:3046
P02144	hsa:4151
P02452	hsa:1277
P02458	hsa:1280
P02461	hsa:1281
P02462	hsa:1282
P02489	hsa:102724652
P02489	hsa:1409
P02511	hsa:1410
P02533	hsa:3861
P02538	hsa:3853
P02545	hsa:4000
P02549	hsa:6708
P02585	hsa:7125
P02647	hsa:335
P02649	hsa:348
P02652	hsa:336
P02654	hsa:341
P02655	hsa:344
P02656	hsa:345
P02671	hsa:2243
P02675	hsa:2244
P02679	hsa:2266
P02686	hsa:4155
P02708	hsa:1134
P02724	hsa:2993
P02730	hsa:6521
P02741	hsa:1401
P02743	hsa:325
P02745	hsa:712
P02746	hsa:713
P02747	hsa:714
P02748	hsa:735
P02749	hsa:350
P02750	hsa:116844
P02751	hsa:2335
P02753	hsa:5950
P02760	hsa:259
P02763	hsa:5004
P02765	hsa:197
P02766	hsa:7276
P02768	hsa:213
P02771	hsa:174
P02774	hsa:2638
P02775	hsa:5473
P02776	hsa:5196
P02778	hsa:3627
P02786	hsa:7037
P02787	hsa:7018
P02788	hsa:4057
P02790	hsa:3263
P02792	hsa:2512
P02794	hsa:2495
P02795	hsa:4502
P02808	hsa:6779
P02810	hsa:5554
P02810	hsa:5555
P02812	hsa:653247
P02814	hsa:10879
P02818	hsa:632
P03372	hsa:2099
P03886	hsa:4535
P03891	hsa:4536
P03897	hsa:4537
P03901	hsa:4539
P03905	hsa:4538
P03915	hsa:4540
P03923	hsa:4541
P03928	hsa:4509
P03950	hsa:283
P03951	hsa:2160
P03952	hsa:3818
P03956	hsa:4312
P03971	hsa:268
P03973	hsa:6590
P04000	hsa:5956
P04001	hsa:101060233
P04001	hsa:2652
P04001	hsa:728458
P04003	hsa:722
P04004	hsa:7448
P04035	hsa:3156
P04040	hsa:847
P04049	hsa:5894
P04053	hsa:1791
P04054	hsa:5319
P04062	hsa:2629
P04066	hsa:2517
P04070	hsa:5624
P04075	hsa:226
P04080	hsa:1476
P04083	hsa:301
P04085	hsa:5154
P04090	hsa:6019
P04114	hsa:338
P04118	hsa:1208
P04141	hsa:1437
P04150	hsa:2908
P04155	hsa:7031
P04156	hsa:5621
P04179	hsa:6648
P04180	hsa:3931
P04181	hsa:4942
P04183	hsa:7083
P04196	hsa:3273
P04198	hsa:4613
P04201	hsa:4142
P04216	hsa:7070
P04217	hsa:1
P04233	hsa:972
P04234	hsa:915
P04259	hsa:3854
P04264	hsa:3848
P04271	hsa:6285
P04275	hsa:7450
P04278	hsa:6462
P04279	hsa:6406
P04280	hsa:5542
P04350	hsa:10382
P04406	hsa:2597
P04424	hsa:435
P04439	hsa:3105
P04440	hsa:3115
P04553	hsa:5619
P04554	hsa:5620
P04626	hsa:2064
P04628	hsa:7471
P04629	hsa:4914
P04632	hsa:826
P04637	hsa:7157
P04731	hsa:4489
P04732	hsa:4493
P04733	hsa:4494
P04746	hsa:279
P04792	hsa:3315
P04798	hsa:1543
P04818	hsa:7298
P04839	hsa:1536
P04843	hsa:6184
P04844	hsa:6185
P04899	hsa:2771
P04908	hsa:3012
P04908	hsa:8335
P04920	hsa:6522
P04921	hsa:2995
P05000	hsa:3467
P05013	hsa:3443
P05014	hsa:3441
P05019	hsa:3479
P05023	hsa:476
P05026	hsa:481
P05060	hsa:1114
P05062	hsa:229
P05067	hsa:351
P05089	hsa:383
P05090	hsa:347
P05091	hsa:217
P05093	hsa:1586
P05106	hsa:3690
P05107	hsa:3689
P05108	hsa:1583
P05109	hsa:6279
P05111	hsa:3623
P05112	hsa:3565
P05113	hsa:3567
P05114	hsa:3150
P05120	hsa:5055
P05121	hsa:5054
P05129	hsa:5582
P05141	hsa:292
P05154	hsa:5104
P05155	hsa:710
P05156	hsa:3426
P05160	hsa:2165
P05161	hsa:9636
P05162	hsa:3957
P05164	hsa:4353
P05165	hsa:5095
P05166	hsa:5096
P05177	hsa:1544
P05181	hsa:1571
P05186	hsa:249
P05187	hsa:250
P05198	hsa:1965
P05204	hsa:3151
P05230	hsa:2246
P05231	hsa:3569
P05305	hsa:1906
P05362	hsa:3383
P05386	hsa:6176
P05387	hsa:6181
P05388	hsa:6175
P05408	hsa:6447
P05412	hsa:3725
P05413	hsa:2170
P05423	hsa:661
P05451	hsa:5967
P05452	hsa:7123
P05455	hsa:6741
P05496	hsa:516
P05538	hsa:3120
P05543	hsa:6906
P05546	hsa:3053
P05549	hsa:7020
P05556	hsa:3688
P05771	hsa:5579
P05783	hsa:3875
P05787	hsa:3856
P05813	hsa:1411
P05814	hsa:1447
P05937	hsa:793
P05976	hsa:4632
P05981	hsa:3249
P05997	hsa:1290
P06028	hsa:2994
P06126	hsa:909
P06127	hsa:921
P06132	hsa:7389
P06133	hsa:7363
P06213	hsa:3643
P06239	hsa:3932
P06241	hsa:2534
P06276	hsa:590
P06280	hsa:2717
P06307	hsa:885
P06340	hsa:3111
P06396	hsa:2934
P06400	hsa:5925
P06401	hsa:5241
P06454	hsa:5757
P06493	hsa:983
P06576	hsa:506
P06681	hsa:717
P06702	hsa:6280
P06703	hsa:6277
P06727	hsa:337
P06729	hsa:914
P06730	hsa:1977
P06731	hsa:1048
P06732	hsa:1158
P06733	hsa:2023
P06734	hsa:2208
P06737	hsa:5836
P06744	hsa:2821
P06746	hsa:5423
P06748	hsa:4869
P06753	hsa:7170
P06756	hsa:3685
P06850	hsa:1392
P06858	hsa:4023
P06865	hsa:3073
P06870	hsa:3816
P06899	hsa:8970
P07093	hsa:5270
P07098	hsa:8513
P07099	hsa:2052
P07101	hsa:7054
P07108	hsa:1622
P07148	hsa:2168
P07195	hsa:3945
P07196	hsa:4747
P07197	hsa:4741
P07199	hsa:1059
P07202	hsa:7173
P07203	hsa:2876
P07204	hsa:7056
P07205	hsa:5232
P07225	hsa:5627
P07237	hsa:5034
P07288	hsa:354
P07305	hsa:3005
P07306	hsa:432
P07307	hsa:433
P07315	hsa:1420
P07320	hsa:1421
P07327	hsa:124
P07332	hsa:2242
P07333	hsa:1436
P07339	hsa:1509
P07355	hsa:302
P07357	hsa:731
P07358	hsa:732
P07359	hsa:2811
P07360	hsa:733
P07384	hsa:823
P07437	hsa:203068
P07438	hsa:4490
P07451	hsa:761
P07476	hsa:3713
P07477	hsa:5644
P07478	hsa:5645
P07492	hsa:2922
P07498	hsa:1448
P07510	hsa:1146
P07550	hsa:154
P07585	hsa:1634
P07602	hsa:5660
P07686	hsa:3074
P07711	hsa:1514
P07737	hsa:5216
P07738	hsa:669
P07741	hsa:353
P07766	hsa:916
P07814	hsa:2058
P07858	hsa:1508
P07864	hsa:3948
P07900	hsa:3320
P07902	hsa:2592
P07910	hsa:3183
P07911	hsa:7369
P07919	hsa:7388
P07942	hsa:3912
P07947	hsa:7525
P07948	hsa:4067
P07949	hsa:5979
P07951	hsa:7169
P07954	hsa:2271
P07988	hsa:6439
P07992	hsa:2067
P07996	hsa:7057
P07998	hsa:6035
P08034	hsa:2705
P08047	hsa:6667
P08048	hsa:7544
P08069	hsa:3480
P08100	hsa:6010
P08118	hsa:4477
P08123	hsa:1278
P08133	hsa:309
P08134	hsa:389
P08138	hsa:4804
P08151	hsa:2735
P08172	hsa:1129
P08173	hsa:1132
P08174	hsa:1604
P08183	hsa:5243
P08185	hsa:866
P08195	hsa:6520
P08217	hsa:63036
P08218	hsa:51032
P08235	hsa:4306
P08236	hsa:2990
P08237	hsa:5213
P08238	hsa:3326
P08240	hsa:6734
P08243	hsa:440
P08246	hsa:1991
P08247	hsa:6855
P08253	hsa:4313
P08254	hsa:4314
P08263	hsa:2938
P08294	hsa:6649
P08311	hsa:1511
P08319	hsa:127
P08397	hsa:3145
P08473	hsa:4311
P08476	hsa:3624
P08493	hsa:4256
P08514	hsa:3674
P08519	hsa:4018
P08559	hsa:5160
P08567	hsa:5341
P08571	hsa:929
P08572	hsa:1284
P08574	hsa:1537
P08575	hsa:5788
P08579	hsa:6629
P08581	hsa:4233
P08582	hsa:4241
P08588	hsa:153
P08590	hsa:4634
P08603	hsa:3075
P08620	hsa:2249
P08621	hsa:6625
P08631	hsa:3055
P08637	hsa:2214
P08648	hsa:3678
P08651	hsa:4782
P08670	hsa:7431
P08684	hsa:1576
P08686	hsa:1589
P08697	hsa:5345
P08700	hsa:3562
P08708	hsa:6218
P08709	hsa:2155
P08727	hsa:3880
P08729	hsa:3855
P08754	hsa:2773
P08758	hsa:308
P08779	hsa:3868
P08833	hsa:3484
P08842	hsa:412
P08861	hsa:23436
P08865	hsa:3921
P08887	hsa:3570
P08908	hsa:3350
P08912	hsa:1133
P08913	hsa:150
P08922	hsa:6098
P08949	hsa:4828
P08962	hsa:967
P08F94	hsa:5314
P09012	hsa:6626
P09016	hsa:3233
P09017	hsa:3221
P09038	hsa:2247
P09067	hsa:3215
P09086	hsa:5452
P09104	hsa:2026
P09110	hsa:30
P09132	hsa:6728
P09172	hsa:1621
P09210	hsa:2939
P09211	hsa:2950
P09228	hsa:1470
P09234	hsa:6631
P09237	hsa:4316
P09238	hsa:4319
P09326	hsa:962
P09327	hsa:7429
P09341	hsa:2919
P09382	hsa:3956
P09417	hsa:5860
P09429	hsa:3146
P09430	hsa:7141
P09455	hsa:5947
P09466	hsa:5047
P09467	hsa:2203
P09471	hsa:2775
P09486	hsa:6678
P09488	hsa:2944
P09493	hsa:7168
P09496	hsa:1211
P09497	hsa:1212
P09525	hsa:307
P09529	hsa:3625
P09543	hsa:1267
P09544	hsa:7472
P09564	hsa:924
P09601	hsa:3162
P09603	hsa:1435
P09619	hsa:5159
P09622	hsa:1738
P09629	hsa:3217
P09651	hsa:3178
P09661	hsa:6627
P09668	hsa:1512
P09669	hsa:1345
P09681	hsa:2695
P09683	hsa:6343
P09693	hsa:917
P09758	hsa:4070
P09769	hsa:2268
P09848	hsa:3938
P09871	hsa:716
P09874	hsa:142
P09884	hsa:5422
P09912	hsa:2537
P09913	hsa:3433
P09914	hsa:3434
P09917	hsa:240
P09919	hsa:1440
P09923	hsa:248
P09936	hsa:7345
P09958	hsa:5045
P09960	hsa:4048
P09972	hsa:230
P0C024	hsa:283927
P0C0L4	hsa:720
P0C0L4	hsa:721
P0C0L5	hsa:100293534
P0C0L5	hsa:721
P0C0S5	hsa:3015
P0C0S8	hsa:8329
P0C0S8	hsa:8330
P0C0S8	hsa:8332
P0C0S8	hsa:8336
P0C0S8	hsa:8969
P0C1S8	hsa:494551
P0C1Z6	hsa:29844
P0C264	hsa:100130827
P0C2W1	hsa:200933
P0C5Y9	hsa:474382
P0C5Z0	hsa:474381
P0C5Z0	hsa:83740
P0C7P0	hsa:284106
P0C7P3	hsa:342618
P0C7T5	hsa:342371
P0C7W6	hsa:374355
P0C7X2	hsa:146542
P0C869	hsa:100137049
P0C869	hsa:8681
P0C870	hsa:100137047
P0CAP1	hsa:100820829
P0CAP1	hsa:145781
P0CAP2	hsa:81488
P0CB47	hsa:642623
P0CG20	hsa:146325
P0CG30	hsa:653689
P0CG37	hsa:55997
P0CG47	hsa:7314
P0CG48	hsa:7316
P0CW18	hsa:646960
P0DI81	hsa:6399
P0DI82	hsa:6399
P0DJD3	hsa:5940
P0DJD7	hsa:643847
P0DJD8	hsa:643834
P0DJD9	hsa:5222
P0DJI8	hsa:6288
P0DJI9	hsa:6289
P0DJJ0	hsa:653464
P0DMC3	hsa:100506013
P0DME0	hsa:646817
P0DML2	hsa:1442
P0DML3	hsa:1442
P0DML3	hsa:1443
P0DMM9	hsa:445329
P0DMM9	hsa:6818
P0DMN0	hsa:445329
P0DMN0	hsa:6818
P0DMS8	hsa:140
P0DMS9	hsa:57413
P0DMV8	hsa:3303
P0DMV8	hsa:3304
P0DMV9	hsa:3303
P0DMV9	hsa:3304
P0DMW2	hsa:286430
P0DN86	hsa:1082
P0DN86	hsa:93659
P0DN86	hsa:94115
P0DP23	hsa:801
P0DP23	hsa:805
P0DP23	hsa:808
P0DP24	hsa:801
P0DP24	hsa:805
P0DP24	hsa:808
P0DP25	hsa:801
P0DP25	hsa:805
P0DP25	hsa:808
P0DP57	hsa:432355
P0DP58	hsa:111188157
P0DP58	hsa:66004
P0DPB3	hsa:29970
P0DPB6	hsa:51082
P0DPD6	hsa:110599583
P0DPD6	hsa:9718
P0DPD7	hsa:110599564
P0DPD8	hsa:110599583
P0DPD8	hsa:9718
P0DPH7	hsa:7278
P0DPH8	hsa:113457
P0DTE4	hsa:10941
P0DTE5	hsa:574537
P0DTE7	hsa:276
P0DTE7	hsa:277
P0DTE7	hsa:278
P0DTE8	hsa:276
P0DTE8	hsa:277
P0DTE8	hsa:278
P0DUB6	hsa:276
P0DUB6	hsa:277
P0DUB6	hsa:278
P10070	hsa:2736
P10071	hsa:2737
P10073	hsa:342945
P10074	hsa:3104
P10082	hsa:5697
P10092	hsa:797
P10109	hsa:2230
P10114	hsa:5911
P10124	hsa:5552
P10144	hsa:3002
P10145	hsa:3576
P10147	hsa:6348
P10153	hsa:6036
P10155	hsa:6738
P10176	hsa:1351
P10242	hsa:4602
P10243	hsa:4603
P10244	hsa:4605
P10253	hsa:2548
P10275	hsa:367
P10276	hsa:5914
P10301	hsa:6237
P10321	hsa:3107
P10323	hsa:49
P10398	hsa:369
P10412	hsa:3008
P10415	hsa:596
P10451	hsa:6696
P10515	hsa:1737
P10523	hsa:6295
P10586	hsa:5792
P10588	hsa:2063
P10589	hsa:7025
P10599	hsa:7295
P10600	hsa:7043
P10606	hsa:1329
P10619	hsa:5476
P10620	hsa:4257
P10632	hsa:1558
P10635	hsa:1565
P10636	hsa:4137
P10643	hsa:730
P10644	hsa:5573
P10645	hsa:1113
P10646	hsa:7035
P10696	hsa:251
P10720	hsa:5197
P10721	hsa:3815
P10745	hsa:5949
P10746	hsa:7390
P10747	hsa:940
P10767	hsa:2251
P10768	hsa:2098
P10809	hsa:3329
