GENE PRODUCT DB	GENE PRODUCT ID	GO TERM	GO NAME	GO ASPECT
UniProtKB	O15111	GO:0005515	protein binding	F
UniProtKB	O15111	GO:0005515	protein binding	F
UniProtKB	O15111	GO:0005515	protein binding	F
UniProtKB	O15111	GO:0005515	protein binding	F
UniProtKB	O15111	GO:0005515	protein binding	F
UniProtKB	O15111	GO:0005515	protein binding	F
UniProtKB	O15111	GO:0005515	protein binding	F
UniProtKB	O15111	GO:0005515	protein binding	F
UniProtKB	O15111	GO:0005515	protein binding	F
UniProtKB	O15111	GO:0005515	protein binding	F
UniProtKB	O15111	GO:0005515	protein binding	F
UniProtKB	O15111	GO:0005515	protein binding	F
UniProtKB	O15111	GO:0005515	protein binding	F
UniProtKB	O15111	GO:0005515	protein binding	F
UniProtKB	O15111	GO:0005515	protein binding	F
UniProtKB	O15111	GO:0005515	protein binding	F
UniProtKB	O15111	GO:0008384	IkappaB kinase activity	F
UniProtKB	O15111	GO:0008384	IkappaB kinase activity	F
UniProtKB	O15111	GO:0008384	IkappaB kinase activity	F
UniProtKB	O15111	GO:0008384	IkappaB kinase activity	F
UniProtKB	O15111	GO:0008384	IkappaB kinase activity	F
UniProtKB	O15111	GO:0042803	protein homodimerization activity	F
UniProtKB	O15111	GO:0046982	protein heterodimerization activity	F
UniProtKB	O15111	GO:0097110	scaffold protein binding	F
UniProtKB	O15111	GO:1990459	transferrin receptor binding	F
UniProtKB	O15146	GO:0004713	protein tyrosine kinase activity	F
UniProtKB	O15146	GO:0004714	transmembrane receptor protein tyrosine kinase activity	F
UniProtKB	O15146	GO:0005515	protein binding	F
UniProtKB	O15146	GO:0005515	protein binding	F
UniProtKB	O15146	GO:0005515	protein binding	F
UniProtKB	O15146	GO:0005515	protein binding	F
UniProtKB	O15146	GO:0017147	Wnt-protein binding	F
UniProtKB	O15197	GO:0005003	ephrin receptor activity	F
UniProtKB	O15197	GO:0005005	transmembrane-ephrin receptor activity	F
UniProtKB	O15197	GO:0005515	protein binding	F
UniProtKB	O15197	GO:0005515	protein binding	F
UniProtKB	O15197	GO:0038023	signaling receptor activity	F
UniProtKB	O15264	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	O15264	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	O15264	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	O15264	GO:0004707	MAP kinase activity	F
UniProtKB	O15264	GO:0004707	MAP kinase activity	F
UniProtKB	O15264	GO:0005515	protein binding	F
UniProtKB	O15264	GO:0005515	protein binding	F
UniProtKB	O15264	GO:0005515	protein binding	F
UniProtKB	O15530	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	O15530	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	O15530	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	O15530	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	O15530	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	O15530	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	O15530	GO:0004676	3-phosphoinositide-dependent protein kinase activity	F
UniProtKB	O15530	GO:0005515	protein binding	F
UniProtKB	O15530	GO:0005515	protein binding	F
UniProtKB	O15530	GO:0005515	protein binding	F
UniProtKB	O15530	GO:0005515	protein binding	F
UniProtKB	O15530	GO:0005515	protein binding	F
UniProtKB	O15530	GO:0005515	protein binding	F
UniProtKB	O15530	GO:0005515	protein binding	F
UniProtKB	O15530	GO:0016004	phospholipase activator activity	F
UniProtKB	O15530	GO:0043274	phospholipase binding	F
UniProtKB	O43283	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	O43283	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	O43283	GO:0004706	JUN kinase kinase kinase activity	F
UniProtKB	O43283	GO:0004709	MAP kinase kinase kinase activity	F
UniProtKB	O43283	GO:0005515	protein binding	F
UniProtKB	O43283	GO:0005515	protein binding	F
UniProtKB	O43283	GO:0019899	enzyme binding	F
UniProtKB	O43283	GO:0019901	protein kinase binding	F
UniProtKB	O43283	GO:0042802	identical protein binding	F
UniProtKB	O43283	GO:0042803	protein homodimerization activity	F
UniProtKB	O43283	GO:0043539	protein serine/threonine kinase activator activity	F
UniProtKB	O43283	GO:0106137	IkappaB kinase complex binding	F
UniProtKB	O43293	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	O43293	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	O43293	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	O43293	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	O43293	GO:0005515	protein binding	F
UniProtKB	O43293	GO:0005515	protein binding	F
UniProtKB	O43293	GO:0005515	protein binding	F
UniProtKB	O43293	GO:0005515	protein binding	F
UniProtKB	O43293	GO:0005524	ATP binding	F
UniProtKB	O43293	GO:0008140	cAMP response element binding protein binding	F
UniProtKB	O43293	GO:0031267	small GTPase binding	F
UniProtKB	O43293	GO:0042802	identical protein binding	F
UniProtKB	O43293	GO:0042802	identical protein binding	F
UniProtKB	O43293	GO:0042803	protein homodimerization activity	F
UniProtKB	O43293	GO:0043522	leucine zipper domain binding	F
UniProtKB	O43318	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	O43318	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	O43318	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	O43318	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	O43318	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	O43318	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	O43318	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	O43318	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	O43318	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	O43318	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	O43318	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	O43318	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	O43318	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	O43318	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	O43318	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	O43318	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	O43318	GO:0004707	MAP kinase activity	F
UniProtKB	O43318	GO:0004709	MAP kinase kinase kinase activity	F
UniProtKB	O43318	GO:0004709	MAP kinase kinase kinase activity	F
UniProtKB	O43318	GO:0004709	MAP kinase kinase kinase activity	F
UniProtKB	O43318	GO:0004709	MAP kinase kinase kinase activity	F
UniProtKB	O43318	GO:0004709	MAP kinase kinase kinase activity	F
UniProtKB	O43318	GO:0004709	MAP kinase kinase kinase activity	F
UniProtKB	O43318	GO:0005515	protein binding	F
UniProtKB	O43318	GO:0005515	protein binding	F
UniProtKB	O43318	GO:0005515	protein binding	F
UniProtKB	O43318	GO:0005515	protein binding	F
UniProtKB	O43318	GO:0005515	protein binding	F
UniProtKB	O43318	GO:0005515	protein binding	F
UniProtKB	O43318	GO:0005515	protein binding	F
UniProtKB	O43318	GO:0005515	protein binding	F
UniProtKB	O43318	GO:0005515	protein binding	F
UniProtKB	O43318	GO:0005515	protein binding	F
UniProtKB	O43318	GO:0005515	protein binding	F
UniProtKB	O43318	GO:0005515	protein binding	F
UniProtKB	O43318	GO:0005515	protein binding	F
UniProtKB	O43318	GO:0005515	protein binding	F
UniProtKB	O43318	GO:0005515	protein binding	F
UniProtKB	O43318	GO:0005515	protein binding	F
UniProtKB	O43318	GO:0005515	protein binding	F
UniProtKB	O43318	GO:0005515	protein binding	F
UniProtKB	O43318	GO:0005515	protein binding	F
UniProtKB	O43318	GO:0005515	protein binding	F
UniProtKB	O43318	GO:0005515	protein binding	F
UniProtKB	O43318	GO:0005515	protein binding	F
UniProtKB	O43318	GO:0005515	protein binding	F
UniProtKB	O43318	GO:0005515	protein binding	F
UniProtKB	O43318	GO:0005515	protein binding	F
UniProtKB	O43318	GO:0005515	protein binding	F
UniProtKB	O43318	GO:0005515	protein binding	F
UniProtKB	O43318	GO:0005515	protein binding	F
UniProtKB	O43318	GO:0005515	protein binding	F
UniProtKB	O43318	GO:0005515	protein binding	F
UniProtKB	O43318	GO:0005515	protein binding	F
UniProtKB	O43318	GO:0005515	protein binding	F
UniProtKB	O43318	GO:0005515	protein binding	F
UniProtKB	O43318	GO:0005515	protein binding	F
UniProtKB	O43318	GO:0005515	protein binding	F
UniProtKB	O43318	GO:0005515	protein binding	F
UniProtKB	O43318	GO:0005515	protein binding	F
UniProtKB	O43318	GO:0005515	protein binding	F
UniProtKB	O43318	GO:0005515	protein binding	F
UniProtKB	O43318	GO:0005515	protein binding	F
UniProtKB	O43318	GO:0005515	protein binding	F
UniProtKB	O43318	GO:0005515	protein binding	F
UniProtKB	O43318	GO:0005515	protein binding	F
UniProtKB	O43318	GO:0005515	protein binding	F
UniProtKB	O43318	GO:0005515	protein binding	F
UniProtKB	O43318	GO:0005515	protein binding	F
UniProtKB	O43318	GO:0008349	MAP kinase kinase kinase kinase activity	F
UniProtKB	O43318	GO:0008349	MAP kinase kinase kinase kinase activity	F
UniProtKB	O43318	GO:0008349	MAP kinase kinase kinase kinase activity	F
UniProtKB	O43318	GO:0030971	receptor tyrosine kinase binding	F
UniProtKB	O43318	GO:0042802	identical protein binding	F
UniProtKB	O43318	GO:0097110	scaffold protein binding	F
UniProtKB	O43318	GO:1990450	linear polyubiquitin binding	F
UniProtKB	O43353	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	O43353	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	O43353	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	O43353	GO:0004706	JUN kinase kinase kinase activity	F
UniProtKB	O43353	GO:0005102	signaling receptor binding	F
UniProtKB	O43353	GO:0005515	protein binding	F
UniProtKB	O43353	GO:0005515	protein binding	F
UniProtKB	O43353	GO:0005515	protein binding	F
UniProtKB	O43353	GO:0005515	protein binding	F
UniProtKB	O43353	GO:0005515	protein binding	F
UniProtKB	O43353	GO:0005515	protein binding	F
UniProtKB	O43353	GO:0005515	protein binding	F
UniProtKB	O43353	GO:0005515	protein binding	F
UniProtKB	O43353	GO:0005515	protein binding	F
UniProtKB	O43353	GO:0005515	protein binding	F
UniProtKB	O43353	GO:0005515	protein binding	F
UniProtKB	O43353	GO:0005515	protein binding	F
UniProtKB	O43353	GO:0005515	protein binding	F
UniProtKB	O43353	GO:0005515	protein binding	F
UniProtKB	O43353	GO:0005515	protein binding	F
UniProtKB	O43353	GO:0005515	protein binding	F
UniProtKB	O43353	GO:0005515	protein binding	F
UniProtKB	O43353	GO:0005515	protein binding	F
UniProtKB	O43353	GO:0005515	protein binding	F
UniProtKB	O43353	GO:0005515	protein binding	F
UniProtKB	O43353	GO:0005515	protein binding	F
UniProtKB	O43353	GO:0005515	protein binding	F
UniProtKB	O43353	GO:0005515	protein binding	F
UniProtKB	O43353	GO:0005515	protein binding	F
UniProtKB	O43353	GO:0005515	protein binding	F
UniProtKB	O43353	GO:0005515	protein binding	F
UniProtKB	O43353	GO:0005515	protein binding	F
UniProtKB	O43353	GO:0005515	protein binding	F
UniProtKB	O43353	GO:0005515	protein binding	F
UniProtKB	O43353	GO:0030274	LIM domain binding	F
UniProtKB	O43353	GO:0035591	signaling adaptor activity	F
UniProtKB	O43353	GO:0035591	signaling adaptor activity	F
UniProtKB	O43353	GO:0035591	signaling adaptor activity	F
UniProtKB	O43353	GO:0035591	signaling adaptor activity	F
UniProtKB	O43353	GO:0035591	signaling adaptor activity	F
UniProtKB	O43353	GO:0042802	identical protein binding	F
UniProtKB	O43353	GO:0042802	identical protein binding	F
UniProtKB	O43353	GO:0042803	protein homodimerization activity	F
UniProtKB	O43353	GO:0050700	CARD domain binding	F
UniProtKB	O43353	GO:0050700	CARD domain binding	F
UniProtKB	O43353	GO:0089720	caspase binding	F
UniProtKB	O43353	GO:0089720	caspase binding	F
UniProtKB	O43353	GO:0089720	caspase binding	F
UniProtKB	O60285	GO:0002039	p53 binding	F
UniProtKB	O60285	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	O60285	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	O60285	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	O60285	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	O60285	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	O60285	GO:0005515	protein binding	F
UniProtKB	O60285	GO:0005515	protein binding	F
UniProtKB	O60285	GO:0005515	protein binding	F
UniProtKB	O60285	GO:0005515	protein binding	F
UniProtKB	O60285	GO:0005515	protein binding	F
UniProtKB	O60285	GO:0005515	protein binding	F
UniProtKB	O60285	GO:0005515	protein binding	F
UniProtKB	O60285	GO:0005515	protein binding	F
UniProtKB	O60285	GO:0005515	protein binding	F
UniProtKB	O60331	GO:0005515	protein binding	F
UniProtKB	O60331	GO:0005515	protein binding	F
UniProtKB	O60331	GO:0016308	1-phosphatidylinositol-4-phosphate 5-kinase activity	F
UniProtKB	O60331	GO:0016308	1-phosphatidylinositol-4-phosphate 5-kinase activity	F
UniProtKB	O60331	GO:0016308	1-phosphatidylinositol-4-phosphate 5-kinase activity	F
UniProtKB	O60331	GO:0052742	phosphatidylinositol kinase activity	F
UniProtKB	O60674	GO:0004672	protein kinase activity	F
UniProtKB	O60674	GO:0004713	protein tyrosine kinase activity	F
UniProtKB	O60674	GO:0004713	protein tyrosine kinase activity	F
UniProtKB	O60674	GO:0004713	protein tyrosine kinase activity	F
UniProtKB	O60674	GO:0004713	protein tyrosine kinase activity	F
UniProtKB	O60674	GO:0004713	protein tyrosine kinase activity	F
UniProtKB	O60674	GO:0004713	protein tyrosine kinase activity	F
UniProtKB	O60674	GO:0004713	protein tyrosine kinase activity	F
UniProtKB	O60674	GO:0004713	protein tyrosine kinase activity	F
UniProtKB	O60674	GO:0004713	protein tyrosine kinase activity	F
UniProtKB	O60674	GO:0004713	protein tyrosine kinase activity	F
UniProtKB	O60674	GO:0004713	protein tyrosine kinase activity	F
UniProtKB	O60674	GO:0004713	protein tyrosine kinase activity	F
UniProtKB	O60674	GO:0004713	protein tyrosine kinase activity	F
UniProtKB	O60674	GO:0004713	protein tyrosine kinase activity	F
UniProtKB	O60674	GO:0004713	protein tyrosine kinase activity	F
UniProtKB	O60674	GO:0004713	protein tyrosine kinase activity	F
UniProtKB	O60674	GO:0004715	non-membrane spanning protein tyrosine kinase activity	F
UniProtKB	O60674	GO:0004715	non-membrane spanning protein tyrosine kinase activity	F
UniProtKB	O60674	GO:0004715	non-membrane spanning protein tyrosine kinase activity	F
UniProtKB	O60674	GO:0004715	non-membrane spanning protein tyrosine kinase activity	F
UniProtKB	O60674	GO:0004715	non-membrane spanning protein tyrosine kinase activity	F
UniProtKB	O60674	GO:0005102	signaling receptor binding	F
UniProtKB	O60674	GO:0005131	growth hormone receptor binding	F
UniProtKB	O60674	GO:0005131	growth hormone receptor binding	F
UniProtKB	O60674	GO:0005143	interleukin-12 receptor binding	F
UniProtKB	O60674	GO:0005515	protein binding	F
UniProtKB	O60674	GO:0005515	protein binding	F
UniProtKB	O60674	GO:0005515	protein binding	F
UniProtKB	O60674	GO:0005515	protein binding	F
UniProtKB	O60674	GO:0005515	protein binding	F
UniProtKB	O60674	GO:0005515	protein binding	F
UniProtKB	O60674	GO:0005515	protein binding	F
UniProtKB	O60674	GO:0005515	protein binding	F
UniProtKB	O60674	GO:0005515	protein binding	F
UniProtKB	O60674	GO:0005515	protein binding	F
UniProtKB	O60674	GO:0005515	protein binding	F
UniProtKB	O60674	GO:0005515	protein binding	F
UniProtKB	O60674	GO:0005515	protein binding	F
UniProtKB	O60674	GO:0005515	protein binding	F
UniProtKB	O60674	GO:0005515	protein binding	F
UniProtKB	O60674	GO:0005515	protein binding	F
UniProtKB	O60674	GO:0005515	protein binding	F
UniProtKB	O60674	GO:0005515	protein binding	F
UniProtKB	O60674	GO:0019901	protein kinase binding	F
UniProtKB	O60674	GO:0020037	heme binding	F
UniProtKB	O60674	GO:0035401	histone H3Y41 kinase activity	F
UniProtKB	O60674	GO:0042169	SH2 domain binding	F
UniProtKB	O60674	GO:0042393	histone binding	F
UniProtKB	O60674	GO:0042802	identical protein binding	F
UniProtKB	O60674	GO:0042802	identical protein binding	F
UniProtKB	O75116	GO:0002020	protease binding	F
UniProtKB	O75116	GO:0003723	RNA binding	F
UniProtKB	O75116	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	O75116	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	O75116	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	O75116	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	O75116	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	O75116	GO:0005198	structural molecule activity	F
UniProtKB	O75116	GO:0005515	protein binding	F
UniProtKB	O75116	GO:0005515	protein binding	F
UniProtKB	O75116	GO:0005515	protein binding	F
UniProtKB	O75116	GO:0005515	protein binding	F
UniProtKB	O75116	GO:0005515	protein binding	F
UniProtKB	O75116	GO:0005515	protein binding	F
UniProtKB	O75116	GO:0048156	tau protein binding	F
UniProtKB	O75116	GO:0050321	tau-protein kinase activity	F
UniProtKB	O75116	GO:0061133	endopeptidase activator activity	F
UniProtKB	O75116	GO:0072518	Rho-dependent protein serine/threonine kinase activity	F
UniProtKB	O75116	GO:0072518	Rho-dependent protein serine/threonine kinase activity	F
UniProtKB	O75116	GO:0072518	Rho-dependent protein serine/threonine kinase activity	F
UniProtKB	O75385	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	O75385	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	O75385	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	O75385	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	O75385	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	O75385	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	O75385	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	O75385	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	O75385	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	O75385	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	O75385	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	O75385	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	O75385	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	O75385	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	O75385	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	O75385	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	O75385	GO:0005515	protein binding	F
UniProtKB	O75385	GO:0005515	protein binding	F
UniProtKB	O75385	GO:0005515	protein binding	F
UniProtKB	O75385	GO:0005515	protein binding	F
UniProtKB	O75385	GO:0005515	protein binding	F
UniProtKB	O75385	GO:0005515	protein binding	F
UniProtKB	O75385	GO:0005515	protein binding	F
UniProtKB	O75385	GO:0005515	protein binding	F
UniProtKB	O75385	GO:0005515	protein binding	F
UniProtKB	O75385	GO:0005515	protein binding	F
UniProtKB	O75385	GO:0005515	protein binding	F
UniProtKB	O75385	GO:0005515	protein binding	F
UniProtKB	O75385	GO:0005515	protein binding	F
UniProtKB	O75385	GO:0005515	protein binding	F
UniProtKB	O75385	GO:0005515	protein binding	F
UniProtKB	O75385	GO:0005515	protein binding	F
UniProtKB	O75385	GO:0005515	protein binding	F
UniProtKB	O75385	GO:0005515	protein binding	F
UniProtKB	O75385	GO:0005515	protein binding	F
UniProtKB	O75385	GO:0005515	protein binding	F
UniProtKB	O75385	GO:0005515	protein binding	F
UniProtKB	O75385	GO:0005515	protein binding	F
