CID,CanonicalSMILES
23648323,CC1=CC(=CC=C1)C(=O)NC(CC2=CC=C(C=C2)NC(=O)C)C(=O)NCCNC3=CC=C(C=C3)OC
23648328,CC1=CC(=CC=C1)C(=O)NC(CC2=CC3=CC=CC=C3C=C2)C(=O)NCCNC4=CC=C(C=C4)OC
23648329,CC1=CC(=CC=C1)C(=O)NC(CC2=CC3=CC=CC=C3N2)C(=O)NCCNC4=CC=C(C=C4)OC
23648330,CC1=CC(=CC=C1)C(=O)NC(CC2=CC=C(C=C2)C3=CC=CC=C3)C(=O)NCCNC4=CC=C(C=C4)OC
23648331,CC1=CC(=CC=C1)C(=O)NC(CC2=C(C(=C(C(=C2F)F)F)F)F)C(=O)NCCNC3=CC=C(C=C3)OC
23648335,COC1=CC=C(C=C1)NCCNC(=O)C(CC2CCCCC2)NC(=O)C3=CC=C(C=C3)C4=CC(=CC=C4)Cl
23648336,COC1=CC=C(C=C1)NCCNC(=O)C(CC2CCCCC2)NC(=O)C3=CC(=CC=C3)OC4=CC=CC=C4
23648337,COC1=CC=C(C=C1)NCCNC(=O)C(CC2CCCCC2)NC(=O)C3=CC=C(C=C3)OC4=CC=CC=C4
23648342,COC1=CC=C(C=C1)NCCNC(=O)C(CC2CCCCC2)NC(=O)C3CCCN(C3)C4=NC=C(C=N4)Br
23648344,COC1=CC=C(C=C1)NCCNC(=O)C(CC2CCCCC2)NC(=O)C3=CC=C(O3)C4=CC=C(C=C4)Cl
23648352,COC1=CC=CC(=C1)C(=O)NC(CCC2CCCCC2)C(=O)NC(CN3CCC4=C3C=CC(=C4)F)CO
23648357,COC1=CC=CC(=C1)C(=O)NC(CCC2CCCCC2)C(=O)NC(CC3=CC=C(C=C3)O)CN4CCC5=C4C=CC(=C5)F
23648364,CC(CNC1=CC=C(C=C1)OC(F)(F)F)NC(=O)C(CCC(C)(C)C)CC(=O)N2CCOCC2
23648373,CC(CNC1=CC=C(C=C1)OC(F)(F)F)NC(=O)OC(CC2CCCCC2)C(=O)N3CCOCC3
23648378,CC(CN1C2=C(CC1(C)C)C=C(C=C2)F)NC(=O)OC(CC3CCCCC3)C(=O)N4CCOCC4
23648379,CC1(CN(C2=C1C=C(C=C2)F)CC(C3CC3)NC(=O)OC(CC4CCCCC4)C(=O)N5CCOCC5)C
23648385,CC(CN1CC(C2=C1C=CC(=C2)F)(C)C)NC(=O)OC(CC3CCCCC3)C(=O)N4CCCC4
23648386,CC(CN1CC(C2=C1C=CC(=C2)F)(C)C)NC(=O)OC(CC3CCCCC3)C(=O)N4CCCCC4
23648387,CC(CN1CC(C2=C1C=CC(=C2)F)(C)C)NC(=O)OC(CC3CCCCC3)C(=O)N4CCSCC4
23648395,CC(CNC1=CC=C(C=C1)OC(F)(F)F)NC(=O)C(CC2CCCCC2)NC(=O)C3CCCO3
23648396,CC(CNC1=CC=C(C=C1)OC(F)(F)F)NC(=O)C(CC2CCCCC2)NC(=O)C3CCOC3
23648397,CC(CNC1=CC=C(C=C1)OC(F)(F)F)NC(=O)C(CC2CCCCC2)NC(=O)OC3CCOC3
23648398,CC(CNC1=CC=C(C=C1)OC(F)(F)F)NC(=O)C(CC2CCCCC2)NC(=O)OC3CCOC3
23653175,COCC1=C(N2C(=C1C3=CC(=C(C=C3)NC(=O)NC4=C(C=CC(=C4)C(F)(F)F)F)F)C(=NC=N2)N)CN5CCOCC5
23653789,CC(C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F)OC2CCC3CN(CC3C2C4=CC=C(C=C4)F)C5=CC(=O)CC5
23655077,CC(C)(C)C1=NN=C(O1)C(=O)C2CC(CN2C(=O)CNC(C)(C)CO)F
23661687,CC1=CC(=CC=C1)OC(=O)C2=C(CCC2)C3=CC(=C(C=C3)Cl)Cl
23661697,CC1C2=NC(=NN2CCN1C(=O)CC(CC3=CC(=C(C=C3F)F)F)N)C(F)(F)F
23661706,C1CC(C1)NC2=NC(=C(N(C2=O)CC(=O)NCC3=CC(=C(C=C3)C(=N)N)F)C4=CC(=CC=C4)N)Cl
23686961,CC(C)COC1=C(C=C(C=C1)Cl)C2=CC=CC=C2C3=NC(=CC=C3)C(=O)[O-].[Na+]
23696973,C1=CC(=NC(=C1)C(=O)[O-])CC2=C(C=CC(=C2)Cl)OCC3=C(C=C(C=C3)Cl)F.[Na+]
23729138,COC1=CC=C(C=C1)C2=CC=C(C=C2)SC3=CC=CC=C3CC(=O)NO
23757284,CCNC(=O)C1C(C(C(O1)N2C=NC3=C(N=C(N=C32)C#CC(C4=CC=CC=C4)O)N)O)O
24180608,CC1=C(C=CC(=C1)S(=O)C)C2=NC(=C(N2C)C3=CC4=C(C=C3)C=C(C=C4)OC)C5=CC=NC=C5
24202429,CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)N(C)C(=O)C9=CC=CC=C9)OC
24370907,C1=CC=C(C=C1)C2=CC=C(C=C2)CSC3=NN=C(O3)C4=CC=NC=C4
24424330,C1=CC=C(C(=C1)C(=O)NNC(=S)NC2=CC(=C(C=C2)Cl)Cl)O
24743795,C1=CC(=CC(=C1)F)C(C2=CC(=CC=C2)F)NC(=O)CNC(=O)C3=CC=C(C=C3)F
24744325,C1CN(CCC12CNC(=O)O2)C3=NC=C(C=C3)C(=O)NC4=C(C=CC(=C4)C5=CC=CS5)N
24744326,C1CN(CCC12CNC(=O)O2)C3=NC=C(C=C3)C(=O)NC4=C(C=CC(=C4)C5=CSC=C5)N
24746434,C1CNCC12CCN(CC2)C3=NC=C(C=C3)C(=O)NC4=C(C=CC(=C4)C5=CC=CS5)N
24746436,C1CNCC12CCN(CC2)C3=NC=C(C=C3)C(=O)NC4=C(C=CC(=C4)C5=CSC=C5)N
24748204,C1CC(CCC1OC2=C(C(=CC=C2)Cl)F)(CC3=NC(=CC=C3)NC4=NC=CS4)C(=O)O
24748573,C1=CC(=CC(=C1)Cl)NC2=NC3=C(C=CC(=C3)C(=O)O)C4=C2C=CN=C4
24753786,CC1=C(C(=O)OC2=C1C=CC(=C2)OC(=O)N(C)C)CC3=CC(=NC=C3)NS(=O)(=O)NC
24753787,CC1=C(C(=O)OC2=CC(=C(C=C12)Cl)OC(=O)N(C)C)CC3=CC(=CC=C3)NS(=O)(=O)NC
24754344,COC1=CC2=C(C=C1)C=C(C=C2)C3=CN=CC4=CC=CC=C43
24755210,CC1=C(C=CC(=C1)CN2CC(C(C2)N)C(=O)C3CCCC3C#N)C#N
24756910,COC1=C(C=C2C(=C1)N=CN=C2NC3=CC=CC(=C3)C#C)OCCCCCCC(=O)NO
24759534,C1CCN(CC1)CCOC2=CC=C(C=C2)C3=CN4C(=C(C=N4)C5=CSC(=C5)C(=O)NCC(F)(F)F)N=C3
24764449,CC1=C(C(=O)N(N1CC(C)(C)O)C2=CC=CC=C2)C(=O)NC3=NC=C(C=C3)OC4=C5C=CC(=CC5=NC=C4)OC
24765037,CC1=CC=C(C=C1)N2C(=CC(=N2)C(C)(C)C)NC(=O)NCC3=C(C=CC(=C3)F)OC4=CC5=C(C=C4)N(N=C5)CCO
24766030,CC1=C(C=CC2=C1C=CN2)NC3=C4C=C(SC4=NC=C3C#N)C=CC(=O)N5CCCC5
24767976,CC1=C(C=C(C=C1)OC2=NN3C=C(N=C3C=C2)NC(=O)C4CC4)NC(=O)C5=CC(=NN5C)C
24769723,C1C(COC(C1N)C2=C(C=CC(=C2)F)F)N3CC4=C(C3)NN=C4
24771867,COC1=C(C(=CC=C1)F)C2=NCC3=CN=C(N=C3C4=C2C=C(C=C4)Cl)NC5=CC(=C(C=C5)C(=O)O)OC
24772445,COC1=CC=C(C2=CC(=NN12)C3CC3)C(=O)NC4=C(C=NC=C4Cl)Cl
24772447,CCC1=NN2C(=CC=C(C2=C1)C(=O)NC3=C(C=NC=C3Cl)Cl)OC
24772511,COC1=CC=C(C2=CC(=NN12)C#N)C(=O)NC3=C(C=NC=C3Cl)Cl
24772513,CC(C1=CC=C(C2=CC(=NN12)C(F)(F)F)C(=O)NC3=C(C=NC=C3Cl)Cl)O
24776379,CCC(C)C1C(=O)NC2CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N3CCCC3C(=O)N4CCCC4C(=O)N1)C(C)CC)CO)CCCCN)C(C)O)NC(=O)C(NC(=O)CNC(=O)C(NC(=O)C5CCCN5C(=O)C(NC2=O)CC6=CC=CC=C6)CC(=O)O)CCCN=C(N)N
24785538,CC1(CCCN1C2=NN3C=CC=C3C(=N2)NC4=NNC(=C4)C5CC5)C(=O)NC6=CN=C(C=C6)F
24794418,CCOC1=C(C(=O)N(C=C1)C2=CC=C(C=C2)F)C(=O)NC3=CC(=C(C=C3)OC4=C(C(=NC=C4)N)Cl)F
24794725,COC1=C(C=C2CN(CCC2=C1)C(=O)CC(C(=O)N3CCCC3C#N)N)OC
24795070,CN1CCC(CC1)CNC2=NN3C(=NC=C3C4=CC(=CC=C4)OC(F)(F)F)C=C2
24797083,C1=CC=C(C(=C1)C(=O)C2=CC(=C(N2C3=C(NC(=C3Cl)Cl)C(=O)C4=CC=CC=C4O)Cl)Cl)O
24798187,COC1=CC=C(C2=CC(=NN12)C(F)(F)F)C=CC3=CC=NC=C3
24798571,COC1=CC=C(C=C1)C2=CC=CC3=NC(=NN32)NC(=O)C4CC4
24798754,C1C(COC(C1N)C2=C(C=CC(=C2)F)F)N3CC4=C5N=CC=NN5N=C4C3
24799365,CCNC1=CC(=CC(=N1)COCC2(CCN(CC2)C)C3=CC=C(C=C3)F)C(F)(F)F
24799779,CC1=NC2=CC=CC=C2C(=C1)COC3=CC=C(C=C3)CC4(CC4C(=O)NO)C(=O)N
24801102,C1CNCCC1(COCC2=CC(=NC(=C2)Cl)Cl)C3=CC=CC=C3
24801459,CN1CCC(CC1)(COCC2=NC(=CC(=C2)C(F)(F)F)C#N)C3=CC=CC=C3
24801792,CN1CCC(CC1)(COCC2=NC(=CC(=C2)C(F)(F)F)Cl)C3=CC=CC=C3F
24804985,CS(=O)(=O)CC1=CC(=NC(=N1)C2=CC=C(C=C2)NC(=O)NC3=CC=C(C=C3)F)N4CCOCC4
24810867,CN1C=C(C(=N1)C(=O)N2CCN(CC2)CC(=O)C3=CC=C(C=C3)F)Cl
24812771,CC1=CC(=NN1C2=NC(=CC(=N2)N3CCCC3COC)NC(=O)C)C
24815996,CN1C=C(C=N1)C2=C3N=C(C=C(N3N=C2)NC4=CC=CC=C4)C5CCCNC5
24821094,C=CC(=O)N1CCCC(C1)N2C3=NC=NC(=C3C(=N2)C4=CC=C(C=C4)OC5=CC=CC=C5)N
24822701,C1C(C1(C#N)NC(=O)C(CC2=CC=CS2)N)C3=CC=CC=C3
24822704,C1=CC(=CC(=C1)NC(=O)C2=CC(=CC=C2)C(F)(F)F)C3=CC=NC4=CC(=NN34)C5=CC=NC=C5
24824518,CN1C=C(C=N1)C2=C3N=C(C=C(N3N=C2)NC4=CC=CC=N4)C5CCCNC5
24824680,CC1=CC(=NO1)NC2=CC(=NC3=C(C=NN23)C4=CN(N=C4)C)C5CCCNC5
24825713,C1CN(CCC1OC2=CC=C(C=C2)C(=O)O)C(=O)NCC3=C(C=C(C=C3)Cl)Cl
24826799,CC1=C(C=C(C=C1)C(=O)NC2=CC(=C(C=C2)CN3CCN(CC3)C)C(F)(F)F)C#CC4=CN=C5N4N=CC=C5
24830571,CS(=O)(=O)NC1=CC=CC(=C1)CC(=O)NC2=CC(=CS2)C3=CC(=NC=C3)F
24832041,C1=CC(=CC(=C1)C(=O)N)C2=CC=C(C=C2)C(CC3=C(C=CC(=C3)F)F)N
24847114,C1CCC(CC1)(C2=CC=CC=C2)N3CCC4(CC3)C(=O)NCN4C5=CC=CC=C5
24849206,C1C(C(CN1CC(F)F)C(=O)NC2=NC=C(C=C2)Cl)C(=O)NC3=C(C=C(C=C3)N4C=CC=CC4=O)F
24856041,CC1=CSC(=C1)C2=NN=C(C3=CC=CC=C32)NC4=CC=C(C=C4)OC5=C(C=CC=N5)C6=NC(=NC=C6)N
24856362,CC1CN(CCN1S(=O)(=O)C2=CC=C(C=C2)C(C)(C(F)(F)F)O)CC3(CC3)C(=O)N
24856436,CC(C)(C1=NC(=CC=C1)N2C3=NC(=NC=C3C(=O)N2CC=C)NC4=CC=C(C=C4)N5CCN(CC5)C)O
24858932,CN1C2=C(C=C(C=C2)N(CC3=CC=CC=C3)C(=O)CC(=O)O)OC(C1=O)CC4=CC=C(C=C4)C(=N)N
24860299,CC(C)C(C(=O)O)NC1=CC=C(C=C1)CNC(=O)C2N(CCS2)C(=O)CC(CC3=CC(=C(C=C3F)F)F)N.Cl
24860443,CC1=CC2=C(C=C1)OC(=O)C(=C2)C(=O)NC3=CC(=CC=C3)Cl
24860444,CC1=CC2=C(C=C1)OC(=O)C(=C2)C(=O)NC3=CC=C(C=C3)Cl
24860446,CC1=CC(=CC=C1)NC(=O)C2=CC3=C(C=CC(=C3)C)OC2=O
24860447,CC1=CC=C(C=C1)NC(=O)C2=CC3=C(C=CC(=C3)C)OC2=O
24864821,COC1=CC2=NC=CC(=C2C=C1)OCC3=NN=C4N3N=C(C=C4)C5=CC=CC=C5
24867231,CN1CCC(C(C1)O)C2=C(C=C(C3=C2OC(=CC3=O)C4=CC=CC=C4Cl)O)O
24881197,CN1CCN(CC1)C2=C(C=C(C=C2)NC=C3C4=C(C=CC(=C4)C5=COC=C5)C(=O)NC3=O)F
24881263,CN1CCN(CC1)C2=CC=C(C=C2)NC=C3C4=C(C=CC(=C4)C5=CSC=C5)C(=O)NC3=O
24881335,C1CCN(CC1)CC2=CC=C(C=C2)NC=C3C4=C(C=CC(=C4)C5=CN=CC=C5)C(=O)NC3=O
24882091,C1CCN(CC1)CC2=CC=C(C=C2)NC=C3C4=C(C=CC(=C4)C5=COC=C5)C(=O)NC3=O
24882181,C1CCN(CC1)CC2=CC=C(C=C2)NC=C3C4=C(C=CC(=C4)C5=CC(=CC=C5)O)C(=O)NC3=O
24882182,C1CCN(CC1)CC2=CC=C(C=C2)NC=C3C4=C(C=CC(=C4)C5=CC=C(C=C5)O)C(=O)NC3=O
24884916,CN(C)CCN1C2=C(C=C(C=C2)O)C3=C1C=C(C4=C3C(=O)NC4=O)C5=CC=CC=C5
24889392,CC(C)(C)C1=CC(=NO1)NC(=O)NC2=CC=C(C=C2)C3=CN4C5=C(C=C(C=C5)OCCN6CCOCC6)SC4=N3
24894117,COC1=CC(=CC(=C1OC)OC)C2=C(CNC2=O)C3=CNC4=CC=CC=C43
24894134,C1CN(CCC1C2=NC(=NO2)C3=C(C=C(C=C3)F)Cl)C4=CN=C5C=CC(=CC5=C4)Cl
24894145,CC1=C(C=NN1C2CCNCC2)C3=CC(=NO3)C4=CC=CC=C4Cl
24897002,C1=CC=C(C=C1)C(C2=CC=C(C=C2)Cl)NC(=O)CNC(=O)C3=CSC=C3
24898486,CC1=CC(=O)N(C1=O)NC2=C3C(=CSC3=NC(=N2)C4=CC=CS4)C
24899993,C1=CC=C(C=C1)C(C2=CC=C(C=C2)Cl)NC(=O)CNC(=O)C3=CC=C(C=C3)F
24899995,C1=CC=C(C=C1)C(C2=CC(=CC=C2)C(F)(F)F)NC(=O)CNC(=O)C3=CC=C(C=C3)F
24900235,C1=CC=C(C=C1)C(C2=CC(=CC=C2)Cl)NC(=O)CNC(=O)C3=CC=C(C=C3)F
24900236,CC1=CC(=CC=C1)C(C2=CC=CC=C2)NC(=O)CNC(=O)C3=CC=C(C=C3)F
24901592,CC(=O)OCC(=O)NC1CCN(CC1)CC2=CC=C(C=C2)OC3=NC4=CC=CC=C4S3
24901704,CN1C=C(N=C1)C2=CC3=NC=CC(=C3S2)OC4=C(C=C(C=C4)NC(=S)NC(=O)CC5=CC=CC=C5)F
24905401,C1=CC(=CC=C1C2=CNN=C2)C(CN)(C3=CC=C(C=C3)Cl)O
24946280,CCCSC1=C(C=CC(=N1)N2CCCC(C2)CC(=O)O)C(=O)NC3CCCCC3
24946690,CC(C(F)(F)F)OC1=C(C=C(C=C1)S(=O)(=O)C)C(=O)N2CCN(CC2)C3=C(C=C(C=N3)C(F)(F)F)F
24949523,C1CCC2=NC3=C(C=CC(=C3)Cl)C(=C2C1)NCCCNCCCCOC4=CC=CC5=C4C6=CC=CC=C6N5
24949702,CC1=C2C=CC(=CC2=NN1CC3=CC=CC=C3)N(C)C4=NC(=NC=C4)NC5=CC(=CC=C5)S(=O)(=O)N
24951610,COC1=CC2=C(CN(C2=O)C3=NC(=CS3)C(=O)NC4=C(C=CN=C4)N5CCNCC5)C=C1
24951732,C1C(COC(C1N)C2=C(C=CC(=C2)F)F)N3CC4=C5N=CC=CN5N=C4C3
24951733,C1CC(C(CC1N2CC3=C4N=CC=CN4N=C3C2)N)C5=CC(=C(C=C5F)F)F
24952087,C1CC(C(CC1N2CC3=C4N=CC=CN4N=C3C2)N)C5=C(C=CC(=C5)F)F
24952089,C1C(COC(C1N)C2=C(C=CC(=C2)F)F)N3CC4=C5N=CN=CN5N=C4C3
24957934,CN(CCOC1=C(C=C(C=C1)C2=CC=CC=C2)C(=O)C3=CC=CS3)CC(=O)O
24963252,CN1C2=C(C(=C(C1=O)F)NC3=C(C=C(C=C3)I)F)C(=O)N(C=N2)CC(CO)O
24964624,C1CC(C1)(C2=CC=C(C=C2)C3=C(C=C4C(=N3)C=CN5C4=NNC5=O)C6=CC=CC=C6)N
24983588,CC(C)(C1=NC=C(C=C1)C2=CN=C3C(=N2)N(C(=O)N3)CCC4CCOCC4)O
24985395,CCN1C2=CC(=NC=C2N=C1C(C)NS(=O)(=O)C3=CN=C(C=C3)C#N)C(F)(F)F
24985745,CCN1C2=CC(=NC=C2N=C1C(C)NS(=O)(=O)C3=CN=C(C=C3)C#N)C4CC4
24986404,C1CCC2(CC1)C(=C(C2=O)Br)NC(CC3=CC=C(C=C3)N4C5=C(C=CC=N5)N=C4C6(CC6)C(F)(F)F)C(=O)O
24988956,C1CCC2(CC1)C(=C(C2=O)Br)NC(CC3=CC=C(C=C3)N4C5=C(C=CC=N5)N=C4C6=CN=CC=C6)C(=O)O
24991884,CC(C)C1=NC2=C(N1C3=CC=C(C=C3)CC(C(=O)O)NC4=C(C(=O)C45CCCCC5)Br)N=CC=C2
24993189,CN1CCN(CC1)C2=CC(=C(C=C2)OC)NC3=NC=C4CCC5=C(C4=N3)N(N=C5C(=O)N)C
24995524,C1=CC(=CC(=C1)Cl)NC(=O)NC2=NC=C(S2)CCNC3=NC=NC4=C3SC=C4
24996645,CC1=NN(C(=O)C=C1C2=CC=C(C=C2)OC3CCN(CC3)C4CCC4)C5=CC=CC=N5
24998178,CC1COCCN1C2=NC(=NC3=C2C=CC(=N3)C4=CC(=C(C=C4)OC)CO)N5C=CN=C5
24999737,CC1COCCN1C2=NC(=NC3=C2C=CC(=N3)C4=CC(=C(C=C4)OC)CO)N5CCN(CC5)C
25000755,CC(C)(C)C1=CC(=CC(=C1OC)C(C)(C)C)C2=CC(=S)SS2
25006684,CC(C)(C)C1=C(C=NN1C2=CC=C(C=C2)C(=O)O)C(=O)NC3C4CC5CC(C4)CC3C5
25022354,CC(C)(C)OCC1C(=O)NCCN1C(=O)CC(CC2=CC(=C(C=C2F)F)F)N
25022463,CC1=CC=C(C=C1)S(=O)(=O)N2CC3(CC2C(=O)NO)OCCO3
25023791,CC(=O)N1CCN(CC1)C2=CC=C(C=C2)OCC3=CC4=CN=C(N=C4N3CCC5CCC(CC5)(F)F)C#N
25030810,CNC(=O)C1=C(N=C(N=C1OCCO)C#N)NCC2CCC3(CCC3)CC2
25031099,C1CN(CCN1)C(=O)C(CC2=CC(=CC=C2)C(=N)N)NS(=O)(=O)C3=CC=CC(=C3)NC(=O)CCN
25031915,CNC(=O)C1=CC=CC2=C1C=CC(=C2)OC3=C4C=C(C(=CC4=NC=C3)OCC5(CC5)N)OC
25032862,COC(=O)NCC1=CC=C(C=C1)C(=O)NC2=C(C=CC(=C2)C3=CC=CC=C3)N
25034348,CC(=O)C1=CN=CC(=C1)C2=CC3=C(C=C2)C=C(C=C3)OC
25034431,COC1=CC2=C(C=C1)C=C(C=C2)C3=C(C=CN=C3)N
25034471,CC1CCCCC1=NNC2=NC(=CS2)C3=CC=C(C=C3)[N+](=O)[O-]
25034472,CC1CCCCC1=NNC2=NC(=CS2)C3=CC=C(C=C3)[N+](=O)[O-]
25034489,COC1=CC2=C(C=C1)C=C(C=C2)C3=CC(=CN=C3)C(=O)N
25052652,CC1=CN=C(S1)NC2=C(C(=NC(=N2)NC(C)C3=NC=C(C=N3)F)N4CCOCC4)F
25052767,CC1=C(C=C(C=C1)C(=O)NC2CC2)C3=CC4=C(N(C3=O)C)N(N=C4)C5=C(C=CC=C5F)F
25056112,C1CNCC2=C1C=CC(=C2)NC(=O)C3=CC=CC(=C3)CNC(=O)NC4=CC=C(C=C4)C#N
25062766,C1COCCN1C2=CC=C(C=C2)NC3=NC=CC(=N3)C4=CC=C(C=C4)C(=O)NCC#N
25063262,C1COCCN1CCC2=NN=C(O2)C3=C(N=CN=C3NC4=CC(=C(C=C4)OCC5=CC=CC=C5)Cl)N
25064730,COC1=CC2=NC=CC(=C2N=C1)NCC3=NN=C4N3N=C(C=C4)C5=CC=CC=C5
25066467,CC(C)(C)C1=NN(C(=C1)NC(=O)NC2=C(C=C(C=C2)OC3=CC(=NC=C3)C(=O)NC)F)C4=CC5=C(C=C4)N=CC=C5
25070031,CC1CCCN1CCCOC2=CC=C(C=C2)C3=NNC(=O)C=C3
25095678,C1CC(C1)N2CCN(CC2)C(=O)C3CC34CCN(CC4)C5CCOCC5
25102847,COC1=CC2=C(C=CN=C2C=C1OC)OC3=CC=C(C=C3)NC(=O)C4(CC4)C(=O)NC5=CC=C(C=C5)F
25104741,CC1=CN=C(S1)NC2=CC(=NC(=N2)NC(C)C3=NC=C(C=N3)F)N4CCOCC4
25107503,C1C(C(=NN1C(=NS(=O)(=O)C2=CC=C(C=C2)C#N)N)C3=CC=C(C=C3)Cl)C4=CC=CC=C4
25107505,C1C(C(=NN1C(=NS(=O)(=O)C2=CC=C(C=C2)C#N)N)C3=CC=C(C=C3)Cl)C4=CC=CC=C4
25107506,C1C(C(=NN1C(=NS(=O)(=O)C2=CC=C(C=C2)I)N)C3=CC=C(C=C3)Cl)C4=CC=CC=C4
25110764,CC1=CC=CC=C1CN2CCC(CC2)N3CCC(CC3)N4C5=C(C=C(C=C5)F)NC4=O
25110765,CC1=CC=CC=C1CN2CCC(CC2)N3CCC(CC3)N4C5=C(C=CC(=C5)F)NC4=O
25115962,CC1=CC(=NN1)N2C=NC3=C2N=C(C=C3)NC(C)C4=NC=C(C=N4)F
25115964,CC(C1=NC=C(C=N1)F)NC2=NC3=C(C=C2)N=CN3C4=NNC(=C4)C5CC5
25116186,CC(C)OC1=NNC(=C1)N2C=NC3=C2N=C(C=C3)NC(CO)C4=NC=C(C=C4)F
25116191,CC(C)OC1=NNC(=C1)N2C=NC3=CN=C(N=C32)NC(C)C4=NC=C(C=N4)F
25117126,CNC(=O)C1=CC=C(C=C1)NC2=NC=C(C(=N2)NCC3=NC=CN=C3N(C)S(=O)(=O)C)C(F)(F)F
25117760,C1CCC(CC1)N2CCN(CC2)C(=O)C3CC34CCN(CC4)C5CCOCC5
25118124,C1CC1N2CCN(CC2)C(=O)C3CC34CCN(CC4)C5CCOCC5
25118125,CC(C)N1CCN(CC1)C(=O)C2CC23CCN(CC3)C4CCOCC4
25118127,C1CCC(C1)N2CCN(CC2)C(=O)C3CC34CCN(CC4)C5CCOCC5
25118220,CC1=C(C=C(C=C1)C(=O)NC2CC2)C3=CC4=C(N(C3=O)C)N(N=C4)C5=C(C=C(C=C5)F)F
25118925,CN1C=C(N=C1C2CCN(CC2)C3=NC=NC4=C3C=NN4)C5=CC(=C(C=C5)F)C(F)(F)F
25120608,CC1=NC2=CC=CC=C2N1C3=CC=C(C=C3)C(=O)N(C)C4CCN(C4)C5CCC5
25120953,CC1=NC2=CC=CC=C2N1CC3=CC=C(C=C3)C(=O)N(C)C4CCN(C4)C(C)C
25120954,CC1=NC2=CC=CC=C2N1CC3=CC=C(C=C3)C(=O)N(C)C4CCN(C4)C5CCC5
25125014,CC(C)C1=C2N=C(C=C(N2N=C1)NCC3=CC=CC=C3)NC(CO)C(CO)O
25126798,C1CCC(C1)C(CC#N)N2C=C(C=N2)C3=C4C=CNC4=NC=N3
25127713,COC1=C(C=C2C(=C1)N=CN=C2NC3=C(C(=C(C=C3)Cl)Cl)F)OC4CCN(CC4)C(=O)C=C
25129041,C1CCC(C(C1)C(=O)NC2(CC2)C#N)C(=O)N3CCN(CC3)C4=NC5=C(S4)C=CC=N5
25129141,C1C(C2C(O1)C(CO2)OC(=O)NCC3=CC=CC=C3)OC(=O)C4=CC=CC=C4
25130235,CN1CCN(CC1)C2=NC(=NC(=C2)C3=CC=C(C=C3)C#N)N
25130811,CC1=CC(=CC2=C1NC(=C3C(=CC=NC3=O)NCCN4C=C(C=N4)Cl)N2)C5CCN(CC5)C
25133838,C1CCC(C(C1)C(=O)NC2(CC2)C#N)C(=O)N3CCN(CC3)C4=NC5=C(S4)CCC5
25134326,CC(C)S(=O)(=O)C1=CC=CC=C1NC2=NC(=NC=N2)NC3=C(C=C(C=C3)N4CCC(CC4)N5CCN(CC5)C)OC
25138228,C1C(C1(CC2=CC(=C(C=C2)OCC3=CC(=NC4=CC=CC=C43)C5=CC=CC=C5)F)C(=O)N)C(=O)NO
25141092,CN1CCN(CC1)C2=CC(=C(C=C2)C(=O)NC3=NNC4=C3C=C(C=C4)CC5=CC(=CC(=C5)F)F)NC6CCOCC6
25141518,CCOCC(CC(C)C)NC(=O)C1CNCC(C1O)C(=O)N(C2CC2)C3=NC=C(C(=C3)OC)C(C)C
25141519,CCC1=CN=C(C=C1OCC)N(C2CC2)C(=O)C3CNCC(C3O)C(=O)NC(CC(C)C)COCC
25141650,CCC1=CN=C(C=C1OCC)N(C2CC2)C(=O)C3CC(CNC3)C(=O)NC(CC(C)C)COCC
25142042,C1CCC(C(C1)C(=O)NC2(CC2)C#N)C(=O)N3CCC4=C(C3)C5=C(N4)C=CC(=C5)F
25143367,CCOCC(CC(C)C)NC(=O)C1CC(CNC1)C(=O)N(C2CC2)C3=NC=C(C(=C3)OC)C(C)C
25143506,CCOCC(CC(C)C)NC(=O)C1CNCC(C1O)C(=O)N(C2CC2)C3=NC=C(C=C3)C(C)C
25145656,CNC(=O)C1=C(C=C(C=C1)C2=NN3C(=CN=C3N=C2)CC4=CC5=C(C=C4)N=CC=C5)F
25147057,CC(=O)N1CC(CC1C(=O)OC)NC(=O)C=CC2=CC=CC=C2
25147062,COC1=C(C=C(C=C1)CCC(=O)N2CC(CC2C(=O)NO)NC(=O)C3=CN=CC=C3)OC
25147153,CC(=O)N1CC(CC1C(=O)OC)NC(=O)C2=CC(=C(C(=C2)OC)OC)OC
25147154,CC(=O)N1CC(CC1C(=O)O)NC(=O)C2=CC(=C(C(=C2)OC)OC)OC
25147250,CC(=O)N1CC(CC1C(=O)NO)NC(=O)C2=CC(=C(C(=C2)OC)OC)OC
25147251,CC(=O)N1CC(CC1C(=O)NO)NC(=O)C=CC2=CC=CC=C2
25147252,COC1=C(C=C(C=C1)CCC(=O)N2CC(CC2C(=O)NO)NC(=O)C=CC3=CC=CC=C3)OC
25147644,C1CN2CCC1C(C2CC3=CN=CC=C3)NC(=O)C4=CC5=CC=CC=C5O4
25147692,C1CC(=O)NC2=C1C=C(C=C2)C3=CN=CC4=CC=CC=C43
25147798,CC(C)CC(=O)C1=CC(=C(C=C1)OC(F)F)OC2CCOC2
